Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
E3,17/08/96,Brighton,Chester,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,17/08/96,Cambridge,Barnet,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,17/08/96,Colchester,Hartlepool,0,2,A,,,,,,,,,,,,,,,,,,,,,
E3,17/08/96,Doncaster,Carlisle,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,17/08/96,Fulham,Hereford,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,17/08/96,Hull,Darlington,3,2,H,,,,,,,,,,,,,,,,,,,,,
E3,17/08/96,Leyton Orient,Scunthorpe,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,17/08/96,Mansfield,Exeter,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,17/08/96,Scarborough,Cardiff,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,17/08/96,Swansea,Rochdale,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,17/08/96,Torquay,Lincoln,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,17/08/96,Wigan,Northampton,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,24/08/96,Barnet,Wigan,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,24/08/96,Cardiff,Brighton,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,24/08/96,Carlisle,Hull,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,24/08/96,Chester,Cambridge,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,24/08/96,Darlington,Swansea,4,1,H,,,,,,,,,,,,,,,,,,,,,
E3,24/08/96,Exeter,Scarborough,2,2,D,,,,,,,,,,,,,,,,,,,,,
E3,24/08/96,Hartlepool,Fulham,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,24/08/96,Hereford,Doncaster,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,24/08/96,Lincoln,Leyton Orient,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,24/08/96,Northampton,Mansfield,3,0,H,,,,,,,,,,,,,,,,,,,,,
E3,24/08/96,Rochdale,Colchester,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,24/08/96,Scunthorpe,Torquay,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,27/08/96,Barnet,Brighton,3,0,H,,,,,,,,,,,,,,,,,,,,,
E3,27/08/96,Cardiff,Wigan,0,2,A,,,,,,,,,,,,,,,,,,,,,
E3,27/08/96,Carlisle,Leyton Orient,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,27/08/96,Chester,Swansea,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,27/08/96,Darlington,Colchester,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,27/08/96,Exeter,Doncaster,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,27/08/96,Hartlepool,Mansfield,2,2,D,,,,,,,,,,,,,,,,,,,,,
E3,27/08/96,Hereford,Hull,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,27/08/96,Lincoln,Cambridge,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,27/08/96,Northampton,Torquay,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,27/08/96,Rochdale,Fulham,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,27/08/96,Scunthorpe,Scarborough,0,2,A,,,,,,,,,,,,,,,,,,,,,
E3,30/08/96,Swansea,Lincoln,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,31/08/96,Brighton,Scunthorpe,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,31/08/96,Cambridge,Cardiff,0,2,A,,,,,,,,,,,,,,,,,,,,,
E3,31/08/96,Colchester,Hereford,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,31/08/96,Doncaster,Darlington,3,2,H,,,,,,,,,,,,,,,,,,,,,
E3,31/08/96,Fulham,Carlisle,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,31/08/96,Hull,Barnet,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,31/08/96,Leyton Orient,Hartlepool,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,31/08/96,Mansfield,Rochdale,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,31/08/96,Scarborough,Northampton,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,31/08/96,Torquay,Exeter,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,31/08/96,Wigan,Chester,4,2,H,,,,,,,,,,,,,,,,,,,,,
E3,07/09/96,Barnet,Northampton,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,07/09/96,Brighton,Scarborough,3,2,H,,,,,,,,,,,,,,,,,,,,,
E3,07/09/96,Cambridge,Torquay,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,07/09/96,Cardiff,Exeter,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,07/09/96,Carlisle,Swansea,4,1,H,,,,,,,,,,,,,,,,,,,,,
E3,07/09/96,Chester,Lincoln,4,1,H,,,,,,,,,,,,,,,,,,,,,
E3,07/09/96,Doncaster,Mansfield,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,07/09/96,Fulham,Colchester,3,1,H,,,,,,,,,,,,,,,,,,,,,
E3,07/09/96,Hereford,Hartlepool,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,07/09/96,Hull,Rochdale,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,07/09/96,Leyton Orient,Darlington,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,07/09/96,Wigan,Scunthorpe,3,0,H,,,,,,,,,,,,,,,,,,,,,
E3,10/09/96,Colchester,Brighton,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,10/09/96,Darlington,Wigan,3,1,H,,,,,,,,,,,,,,,,,,,,,
E3,10/09/96,Exeter,Fulham,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,10/09/96,Hartlepool,Carlisle,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,10/09/96,Lincoln,Hull,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,10/09/96,Mansfield,Barnet,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,10/09/96,Northampton,Leyton Orient,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,10/09/96,Rochdale,Chester,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,10/09/96,Scarborough,Doncaster,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,10/09/96,Scunthorpe,Cambridge,3,2,H,,,,,,,,,,,,,,,,,,,,,
E3,10/09/96,Swansea,Hereford,4,0,H,,,,,,,,,,,,,,,,,,,,,
E3,10/09/96,Torquay,Cardiff,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,14/09/96,Colchester,Hull,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,14/09/96,Darlington,Hereford,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,14/09/96,Exeter,Brighton,2,1,H,,,,,,,,,,,,,,,,,,,,,
