Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
E2,17/08/96,Blackpool,Chesterfield,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,17/08/96,Bournemouth,Watford,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,17/08/96,Bristol Rvs,Peterboro,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,17/08/96,Bury,Brentford,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,17/08/96,Crewe,Stockport,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,17/08/96,Gillingham,Bristol City,3,2,H,,,,,,,,,,,,,,,,,,,,,
E2,17/08/96,Luton,Burnley,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,17/08/96,Millwall,Wrexham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,17/08/96,Notts County,Preston,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,17/08/96,Plymouth,York,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,17/08/96,Walsall,Rotherham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,18/08/96,Shrewsbury,Wycombe,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,24/08/96,Brentford,Luton,3,2,H,,,,,,,,,,,,,,,,,,,,,
E2,24/08/96,Bristol City,Blackpool,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,24/08/96,Burnley,Walsall,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,24/08/96,Chesterfield,Bury,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,24/08/96,Peterboro,Crewe,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,24/08/96,Preston,Bristol Rvs,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,24/08/96,Rotherham,Shrewsbury,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,24/08/96,Stockport,Notts County,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,24/08/96,Watford,Millwall,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,24/08/96,Wrexham,Plymouth,4,4,D,,,,,,,,,,,,,,,,,,,,,
E2,24/08/96,Wycombe,Gillingham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,24/08/96,York,Bournemouth,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,27/08/96,Brentford,Gillingham,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,27/08/96,Bristol City,Luton,5,0,H,,,,,,,,,,,,,,,,,,,,,
E2,27/08/96,Burnley,Shrewsbury,1,3,A,,,,,,,,,,,,,,,,,,,,,
E2,27/08/96,Chesterfield,Walsall,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,27/08/96,Preston,Crewe,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,27/08/96,Rotherham,Blackpool,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,27/08/96,Stockport,Bournemouth,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,27/08/96,Watford,Plymouth,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,27/08/96,Wycombe,Bury,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,27/08/96,York,Millwall,3,2,H,,,,,,,,,,,,,,,,,,,,,
E2,30/08/96,Plymouth,Preston,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,31/08/96,Blackpool,Wycombe,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,31/08/96,Bournemouth,Peterboro,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,31/08/96,Bristol Rvs,Stockport,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,31/08/96,Bury,Bristol City,4,0,H,,,,,,,,,,,,,,,,,,,,,
E2,31/08/96,Crewe,Watford,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,31/08/96,Gillingham,Chesterfield,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,31/08/96,Luton,Rotherham,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,31/08/96,Millwall,Burnley,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,31/08/96,Notts County,York,0,1,A,,,,,,,,,,,,,,,,,,,,,
