Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
T1,03/08/97,Ankaragucu,Galatasaray,0,0,D,,,,,,,,,,,,,,,,,,,,,
T1,03/08/97,Besiktas,Sekerspor,2,1,H,,,,,,,,,,,,,,,,,,,,,
T1,03/08/97,Bursaspor,Altay,1,0,H,,,,,,,,,,,,,,,,,,,,,
T1,03/08/97,Dardanelspor,Istanbulspor,1,1,D,,,,,,,,,,,,,,,,,,,,,
T1,03/08/97,Fenerbahce,Gaziantepspor,1,0,H,,,,,,,,,,,,,,,,,,,,,
T1,03/08/97,Genclerbirligi,Antalyaspor,0,0,D,,,,,,,,,,,,,,,,,,,,,
T1,03/08/97,Karabukspor,Kayseri,3,0,H,,,,,,,,,,,,,,,,,,,,,
T1,03/08/97,Kocaelispor,Trabzonspor,1,3,A,,,,,,,,,,,,,,,,,,,,,
T1,03/08/97,Samsunspor,Vanspor,2,0,H,,,,,,,,,,,,,,,,,,,,,
T1,10/08/97,Altay,Kocaelispor,1,0,H,,,,,,,,,,,,,,,,,,,,,
T1,10/08/97,Galatasaray,Bursaspor,4,0,H,,,,,,,,,,,,,,,,,,,,,
T1,10/08/97,Gaziantepspor,Antalyaspor,1,3,A,,,,,,,,,,,,,,,,,,,,,
T1,10/08/97,Genclerbirligi,Besiktas,2,2,D,,,,,,,,,,,,,,,,,,,,,
T1,10/08/97,Istanbulspor,Karabukspor,2,1,H,,,,,,,,,,,,,,,,,,,,,
T1,10/08/97,Kayseri,Ankaragucu,1,1,D,,,,,,,,,,,,,,,,,,,,,
T1,10/08/97,Samsunspor,Fenerbahce,0,2,A
T1,10/08/97,Sekerspor,Dardanelspor,1,4,A
T1,10/08/97,Trabzonspor,Vanspor,2,0,H
T1,24/08/97,Altay,Vanspor,3,2,H
T1,24/08/97,Ankaragucu,Istanbulspor,0,5,A
T1,24/08/97,Besiktas,Gaziantepspor,2,1,H
T1,24/08/97,Bursaspor,Kayseri,1,0,H
T1,24/08/97,Dardanelspor,Karabukspor,1,1,D
T1,24/08/97,Fenerbahce,Trabzonspor,1,3,A
T1,24/08/97,Kocaelispor,Galatasaray,1,1,D
T1,24/08/97,Samsunspor,Antalyaspor,2,2,D
T1,24/08/97,Sekerspor,Genclerbirligi,0,0,D
T1,31/08/97,Altay,Fenerbahce,0,2,A
T1,31/08/97,Galatasaray,Vanspor,6,2,H
T1,31/08/97,Gaziantepspor,Sekerspor,1,1,D
T1,31/08/97,Genclerbirligi,Dardanelspor,3,0,H
T1,31/08/97,Istanbulspor,Bursaspor,1,1,D
T1,31/08/97,Karabukspor,Ankaragucu,1,0,H
T1,31/08/97,Kayseri,Kocaelispor,2,1,H
T1,31/08/97,Samsunspor,Besiktas,0,0,D
T1,31/08/97,Trabzonspor,Antalyaspor,2,2,D
T1,07/09/97,Altay,Antalyaspor,0,3,A
T1,07/09/97,Besiktas,Trabzonspor,3,0,H
T1,07/09/97,Bursaspor,Karabukspor,4,0,H
T1,07/09/97,Dardanelspor,Ankaragucu,1,1,D
T1,07/09/97,Fenerbahce,Galatasaray,3,1,H
T1,07/09/97,Genclerbirligi,Gaziantepspor,0,1,A
T1,07/09/97,Kayseri,Vanspor,1,1,D
T1,07/09/97,Kocaelispor,Istanbulspor,3,0,H
T1,07/09/97,Sekerspor,Samsunspor,2,1,H
T1,14/09/97,Altay,Besiktas,1,2,A
T1,14/09/97,Ankaragucu,Bursaspor,1,2,A
T1,14/09/97,Galatasaray,Antalyaspor,2,1,H
T1,14/09/97,Gaziantepspor,Dardanelspor,2,2,D
T1,14/09/97,Istanbulspor,Vanspor,6,3,H
T1,14/09/97,Karabukspor,Kocaelispor,1,0,H
T1,14/09/97,Kayseri,Fenerbahce,0,3,A
T1,14/09/97,Samsunspor,Genclerbirligi,3,1,H
T1,14/09/97,Trabzonspor,Sekerspor,6,3,H
T1,21/09/97,Fenerbahce,Istanbulspor,3,0,H
T1,21/09/97,Genclerbirligi,Trabzonspor,0,1,A
T1,21/09/97,Sekerspor,Altay,0,0,D
T1,22/09/97,Besiktas,Galatasaray,2,1,H
T1,22/09/97,Dardanelspor,Bursaspor,0,0,D
T1,22/09/97,Gaziantepspor,Samsunspor,2,0,H
T1,22/09/97,Kayseri,Antalyaspor,3,1,H
T1,22/09/97,Kocaelispor,Ankaragucu,2,0,H
T1,22/09/97,Vanspor,Karabukspor,0,1,A
T1,28/09/97,Altay,Genclerbirligi,0,0,D
T1,28/09/97,Ankaragucu,Vanspor,2,0,H
T1,28/09/97,Bursaspor,Kocaelispor,1,2,A
T1,28/09/97,Galatasaray,Sekerspor,4,1,H
T1,28/09/97,Istanbulspor,Antalyaspor,5,2,H
T1,28/09/97,Karabukspor,Fenerbahce,1,2,A
T1,28/09/97,Kayseri,Besiktas,1,0,H
T1,28/09/97,Samsunspor,Dardanelspor,3,0,H
T1,28/09/97,Trabzonspor,Gaziantepspor,1,0,H
T1,05/10/97,Besiktas,Istanbulspor,0,0,D
T1,05/10/97,Dardanelspor,Kocaelispor,2,0,H
T1,05/10/97,Fenerbahce,Ankaragucu,0,0,D
T1,05/10/97,Gaziantepspor,Altay,3,0,H
T1,05/10/97,Genclerbirligi,Galatasaray,3,2,H
T1,05/10/97,Karabukspor,Antalyaspor,3,0,H
T1,05/10/97,Samsunspor,Trabzonspor,2,1,H
T1,05/10/97,Sekerspor,Kayseri,0,1,A
T1,05/10/97,Vanspor,Bursaspor,1,1,D
T1,19/10/97,Altay,Samsunspor,2,5,A
T1,19/10/97,Ankaragucu,Antalyaspor,2,0,H
T1,19/10/97,Bursaspor,Fenerbahce,1,1,D
T1,19/10/97,Galatasaray,Gaziantepspor,1,0,H
T1,19/10/97,Istanbulspor,Sekerspor,4,1,H
T1,19/10/97,Karabukspor,Besiktas,0,5,A
T1,19/10/97,Kayseri,Genclerbirligi,2,0,H
T1,19/10/97,Kocaelispor,Vanspor,4,2,H
T1,19/10/97,Trabzonspor,Dardanelspor,0,2,A
T1,02/11/97,Besiktas,Ankaragucu,1,0,H
T1,02/11/97,Bursaspor,Antalyaspor,4,1,H
T1,02/11/97,Dardanelspor,Vanspor,2,0,H
T1,02/11/97,Fenerbahce,Kocaelispor,2,0,H
T1,02/11/97,Gaziantepspor,Kayseri,3,2,H
T1,02/11/97,Genclerbirligi,Istanbulspor,1,0,H
T1,02/11/97,Samsunspor,Galatasaray,0,2,A
T1,02/11/97,Sekerspor,Karabukspor,1,0,H
T1,02/11/97,Trabzonspor,Altay,3,0,H
T1,09/11/97,Altay,Dardanelspor,1,0,H
T1,09/11/97,Ankaragucu,Sekerspor,1,1,D
T1,09/11/97,Bursaspor,Besiktas,2,1,H
T1,09/11/97,Galatasaray,Trabzonspor,2,2,D
T1,09/11/97,Istanbulspor,Gaziantepspor,4,1,H
T1,09/11/97,Karabukspor,Genclerbirligi,1,0,H
T1,09/11/97,Kayseri,Samsunspor,0,1,A
T1,09/11/97,Kocaelispor,Antalyaspor,2,1,H
T1,09/11/97,Vanspor,Fenerbahce,0,1,A
T1,16/11/97,Altay,Galatasaray,4,5,A
T1,16/11/97,Besiktas,Kocaelispor,1,1,D
T1,16/11/97,Dardanelspor,Fenerbahce,0,1,A
T1,16/11/97,Gaziantepspor,Karabukspor,2,2,D
T1,16/11/97,Genclerbirligi,Ankaragucu,1,2,A
T1,16/11/97,Samsunspor,Istanbulspor,0,0,D
T1,16/11/97,Sekerspor,Bursaspor,3,1,H
T1,16/11/97,Trabzonspor,Kayseri,2,0,H
T1,16/11/97,Vanspor,Antalyaspor,0,3,A
T1,23/11/97,Ankaragucu,Gaziantepspor,2,0,H
T1,23/11/97,Bursaspor,Genclerbirligi,2,1,H
T1,23/11/97,Fenerbahce,Antalyaspor,2,1,H
T1,23/11/97,Galatasaray,Dardanelspor,1,0,H
T1,23/11/97,Istanbulspor,Trabzonspor,0,0,D
T1,23/11/97,Karabukspor,Samsunspor,2,1,H
T1,23/11/97,Kayseri,Altay,1,1,D
T1,23/11/97,Kocaelispor,Sekerspor,3,0,H
T1,23/11/97,Vanspor,Besiktas,1,7,A
T1,07/12/97,Altay,Istanbulspor,1,3,A
T1,07/12/97,Antalyaspor,Dardanelspor,0,0,D
T1,07/12/97,Besiktas,Fenerbahce,2,2,D
T1,07/12/97,Gaziantepspor,Bursaspor,1,2,A
T1,07/12/97,Genclerbirligi,Kocaelispor,0,0,D
T1,07/12/97,Kayseri,Galatasaray,1,2,A
T1,07/12/97,Samsunspor,Ankaragucu,0,2,A
T1,07/12/97,Sekerspor,Vanspor,1,1,D
T1,07/12/97,Trabzonspor,Karabukspor,2,0,H
T1,14/12/97,Ankaragucu,Trabzonspor,1,3,A
T1,14/12/97,Antalyaspor,Besiktas,3,3,D
T1,14/12/97,Bursaspor,Samsunspor,2,3,A
T1,14/12/97,Dardanelspor,Kayseri,3,0,H
T1,14/12/97,Fenerbahce,Sekerspor,7,0,H
T1,14/12/97,Istanbulspor,Galatasaray,2,1,H
T1,14/12/97,Karabukspor,Altay,1,1,D
T1,14/12/97,Kocaelispor,Gaziantepspor,1,1,D
T1,14/12/97,Vanspor,Genclerbirligi,0,0,D
T1,21/12/97,Altay,Ankaragucu,3,0,H
T1,21/12/97,Besiktas,Dardanelspor,1,2,A
T1,21/12/97,Galatasaray,Karabukspor,3,0,H
T1,21/12/97,Gaziantepspor,Vanspor,0,0,D
T1,21/12/97,Genclerbirligi,Fenerbahce,3,0,H
T1,21/12/97,Kayseri,Istanbulspor,0,0,D
T1,21/12/97,Samsunspor,Kocaelispor,1,1,D
T1,21/12/97,Sekerspor,Antalyaspor,2,1,H
T1,21/12/97,Trabzonspor,Bursaspor,1,0,H
T1,18/01/98,Altay,Bursaspor,2,1,H
T1,18/01/98,Antalyaspor,Genclerbirligi,2,1,H
T1,18/01/98,Galatasaray,Ankaragucu,2,1,H
T1,18/01/98,Gaziantepspor,Fenerbahce,2,0,H
T1,18/01/98,Istanbulspor,Dardanelspor,3,1,H
T1,18/01/98,Kayseri,Karabukspor,0,1,A
T1,18/01/98,Sekerspor,Besiktas,2,0,H
T1,18/01/98,Trabzonspor,Kocaelispor,2,2,D
T1,18/01/98,Vanspor,Samsunspor,1,0,H
T1,25/01/98,Ankaragucu,Kayseri,6,3,H
T1,25/01/98,Antalyaspor,Gaziantepspor,2,1,H
T1,25/01/98,Besiktas,Genclerbirligi,3,1,H
T1,25/01/98,Bursaspor,Galatasaray,3,2,H
T1,25/01/98,Dardanelspor,Sekerspor,4,1,H
T1,25/01/98,Fenerbahce,Samsunspor,0,0,D
T1,25/01/98,Karabukspor,Istanbulspor,0,1,A
T1,25/01/98,Kocaelispor,Altay,0,1,A
T1,25/01/98,Vanspor,Trabzonspor,0,2,A
T1,01/02/98,Antalyaspor,Samsunspor,1,2,A
T1,01/02/98,Galatasaray,Kocaelispor,2,0,H
T1,01/02/98,Gaziantepspor,Besiktas,1,1,D
T1,01/02/98,Genclerbirligi,Sekerspor,3,0,H
T1,01/02/98,Istanbulspor,Ankaragucu,1,1,D
T1,01/02/98,Karabukspor,Dardanelspor,0,0,D
T1,01/02/98,Kayseri,Bursaspor,2,1,H
T1,01/02/98,Trabzonspor,Fenerbahce,0,0,D
T1,01/02/98,Vanspor,Altay,0,0,D
T1,08/02/98,Ankaragucu,Karabukspor,3,2,H
T1,08/02/98,Antalyaspor,Trabzonspor,1,1,D
T1,08/02/98,Besiktas,Samsunspor,0,1,A
T1,08/02/98,Bursaspor,Istanbulspor,1,1,D
T1,08/02/98,Dardanelspor,Genclerbirligi,1,2,A
T1,08/02/98,Fenerbahce,Altay,2,0,H
T1,08/02/98,Kocaelispor,Kayseri,3,1,H
T1,08/02/98,Sekerspor,Gaziantepspor,4,3,H
T1,08/02/98,Vanspor,Galatasaray,0,3,A
T1,15/02/98,Ankaragucu,Dardanelspor,1,0,H
T1,15/02/98,Antalyaspor,Altay,0,0,D
T1,15/02/98,Galatasaray,Fenerbahce,2,2,D
T1,15/02/98,Gaziantepspor,Genclerbirligi,1,1,D
T1,15/02/98,Istanbulspor,Kocaelispor,0,1,A
T1,15/02/98,Karabukspor,Bursaspor,2,0,H
T1,15/02/98,Samsunspor,Sekerspor,3,0,H
T1,15/02/98,Trabzonspor,Besiktas,3,1,H
T1,15/02/98,Vanspor,Kayseri,1,2,A
T1,22/02/98,Antalyaspor,Galatasaray,1,3,A
T1,22/02/98,Besiktas,Altay,0,1,A
