Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
SC1,04/08/98,Airdrie,Clydebank,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,04/08/98,Falkirk,Ayr,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,04/08/98,Morton,Hibernian,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,04/08/98,Raith Rvs,Hamilton,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,05/08/98,Stranraer,St Mirren,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,15/08/98,Ayr,Morton,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,15/08/98,Clydebank,Falkirk,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,15/08/98,Hamilton,Airdrie,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,15/08/98,Hibernian,Stranraer,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,15/08/98,St Mirren,Raith Rvs,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,22/08/98,Airdrie,St Mirren,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,22/08/98,Falkirk,Hibernian,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,22/08/98,Morton,Hamilton,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,22/08/98,Raith Rvs,Ayr,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,22/08/98,Stranraer,Clydebank,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,29/08/98,Airdrie,Raith Rvs,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,29/08/98,Falkirk,Stranraer,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,29/08/98,Hamilton,St Mirren,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,29/08/98,Hibernian,Ayr,4,2,H,,,,,,,,,,,,,,,,,,,,,
SC1,29/08/98,Morton,Clydebank,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,05/09/98,Ayr,Hamilton,2,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,05/09/98,Clydebank,Hibernian,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,05/09/98,Raith Rvs,Morton,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,05/09/98,St Mirren,Falkirk,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,05/09/98,Stranraer,Airdrie,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,12/09/98,Airdrie,Morton,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,12/09/98,Clydebank,Ayr,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,12/09/98,Raith Rvs,Falkirk,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,12/09/98,St Mirren,Hibernian,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,12/09/98,Stranraer,Hamilton,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,19/09/98,Ayr,Stranraer,7,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,19/09/98,Falkirk,Airdrie,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,19/09/98,Hamilton,Clydebank,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,19/09/98,Hibernian,Raith Rvs,3,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,19/09/98,Morton,St Mirren,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,26/09/98,Ayr,Airdrie,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,26/09/98,Clydebank,St Mirren,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,26/09/98,Falkirk,Morton,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,26/09/98,Hibernian,Hamilton,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,26/09/98,Stranraer,Raith Rvs,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,03/10/98,Airdrie,Hibernian,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,03/10/98,Hamilton,Falkirk,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,03/10/98,Morton,Stranraer,3,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,03/10/98,Raith Rvs,Clydebank,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,03/10/98,St Mirren,Ayr,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,06/10/98,Airdrie,Hamilton,3,2,H,,,,,,,,,,,,,,,,,,,,,
SC1,10/10/98,Stranraer,Hibernian,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,11/10/98,Falkirk,Clydebank,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,11/10/98,Morton,Ayr,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,11/10/98,Raith Rvs,St Mirren,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,17/10/98,Ayr,Falkirk,4,2,H,,,,,,,,,,,,,,,,,,,,,
SC1,17/10/98,Clydebank,Airdrie,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,17/10/98,Hamilton,Raith Rvs,3,2,H,,,,,,,,,,,,,,,,,,,,,
SC1,17/10/98,Hibernian,Morton,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,17/10/98,St Mirren,Stranraer,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,24/10/98,Ayr,Hibernian,3,3,D,,,,,,,,,,,,,,,,,,,,,
SC1,24/10/98,St Mirren,Hamilton,3,2,H,,,,,,,,,,,,,,,,,,,,,
SC1,27/10/98,Clydebank,Morton,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,28/10/98,Stranraer,Falkirk,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,31/10/98,Airdrie,Stranraer,3,2,H,,,,,,,,,,,,,,,,,,,,,
SC1,31/10/98,Falkirk,St Mirren,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,31/10/98,Hamilton,Ayr,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,31/10/98,Hibernian,Clydebank,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,31/10/98,Morton,Raith Rvs,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,03/11/98,Raith Rvs,Airdrie,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,07/11/98,Airdrie,Falkirk,0,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,07/11/98,Clydebank,Hamilton,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,07/11/98,Raith Rvs,Hibernian,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,07/11/98,St Mirren,Morton,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,07/11/98,Stranraer,Ayr,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,14/11/98,Ayr,Clydebank,4,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,14/11/98,Falkirk,Raith Rvs,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,14/11/98,Hamilton,Stranraer,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,14/11/98,Morton,Airdrie,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,21/11/98,Airdrie,Ayr,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,21/11/98,Hamilton,Hibernian,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,21/11/98,Morton,Falkirk,0,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,21/11/98,Raith Rvs,Stranraer,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,21/11/98,St Mirren,Clydebank,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,24/11/98,Hibernian,St Mirren,4,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,28/11/98,Ayr,St Mirren,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,28/11/98,Clydebank,Raith Rvs,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,28/11/98,Falkirk,Hamilton,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,28/11/98,Hibernian,Airdrie,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,28/11/98,Stranraer,Morton,2,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,05/12/98,Airdrie,Clydebank,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,05/12/98,Falkirk,Ayr,3,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,05/12/98,Morton,Hibernian,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,05/12/98,Stranraer,St Mirren,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,08/12/98,Raith Rvs,Hamilton,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,12/12/98,Ayr,Raith Rvs,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,12/12/98,Clydebank,Stranraer,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,12/12/98,Hamilton,Morton,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,12/12/98,Hibernian,Falkirk,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,12/12/98,St Mirren,Airdrie,1,5,A,,,,,,,,,,,,,,,,,,,,,
SC1,19/12/98,Ayr,Hamilton,5,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,19/12/98,Hibernian,Clydebank,3,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,19/12/98,Raith Rvs,Morton,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,19/12/98,St Mirren,Falkirk,0,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,19/12/98,Stranraer,Airdrie,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,26/12/98,Airdrie,Raith Rvs,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,26/12/98,Falkirk,Stranraer,3,2,H,,,,,,,,,,,,,,,,,,,,,
SC1,26/12/98,Hamilton,St Mirren,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,26/12/98,Hibernian,Ayr,3,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,26/12/98,Morton,Clydebank,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,02/01/99,Ayr,Stranraer,4,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,02/01/99,Falkirk,Airdrie,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,02/01/99,Hibernian,Raith Rvs,5,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,05/01/99,Morton,St Mirren,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,09/01/99,Raith Rvs,Falkirk,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,09/01/99,St Mirren,Hibernian,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,09/01/99,Stranraer,Hamilton,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,12/01/99,Hamilton,Clydebank,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,16/01/99,Ayr,Airdrie,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,16/01/99,Clydebank,St Mirren,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,16/01/99,Falkirk,Morton,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,16/01/99,Hibernian,Hamilton,4,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,16/01/99,Stranraer,Raith Rvs,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,19/01/99,Airdrie,Morton,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,30/01/99,Airdrie,Hibernian,1,4,A,,,,,,,,,,,,,,,,,,,,,
SC1,30/01/99,Hamilton,Falkirk,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,30/01/99,Morton,Stranraer,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,30/01/99,Raith Rvs,Clydebank,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,30/01/99,St Mirren,Ayr,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,06/02/99,Ayr,Morton,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,06/02/99,Hamilton,Airdrie,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,06/02/99,Hibernian,Stranraer,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,06/02/99,St Mirren,Raith Rvs,3,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,20/02/99,Falkirk,Hibernian,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,20/02/99,Morton,Hamilton,3,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,20/02/99,Raith Rvs,Ayr,2,4,A,,,,,,,,,,,,,,,,,,,,,
SC1,20/02/99,Stranraer,Clydebank,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,23/02/99,Airdrie,St Mirren,0,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,27/02/99,Ayr,Hibernian,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,27/02/99,Raith Rvs,Airdrie,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,27/02/99,St Mirren,Hamilton,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,27/02/99,Stranraer,Falkirk,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,10/03/99,Clydebank,Falkirk,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,13/03/99,Airdrie,Stranraer,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,13/03/99,Clydebank,Hibernian,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,13/03/99,Falkirk,St Mirren,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,13/03/99,Morton,Raith Rvs,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,20/03/99,Ayr,St Mirren,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,20/03/99,Clydebank,Raith Rvs,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,20/03/99,Falkirk,Hamilton,6,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,20/03/99,Hibernian,Airdrie,3,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,20/03/99,Stranraer,Morton,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,24/03/99,Hamilton,Ayr,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,03/04/99,Airdrie,Ayr,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,03/04/99,Hamilton,Hibernian,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,03/04/99,Morton,Falkirk,3,2,H,,,,,,,,,,,,,,,,,,,,,
SC1,03/04/99,Raith Rvs,Stranraer,3,2,H,,,,,,,,,,,,,,,,,,,,,
SC1,03/04/99,St Mirren,Clydebank,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,10/04/99,Airdrie,Falkirk,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,10/04/99,Clydebank,Hamilton,0,0,D,,,,,,,,,,,,,,,,,,,,,
