Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
E2,09/08/97,Blackpool,Luton,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,09/08/97,Bristol Rvs,Plymouth,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,09/08/97,Chesterfield,Walsall,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,09/08/97,Fulham,Wrexham,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,09/08/97,Gillingham,Preston,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,09/08/97,Grimsby,Bristol City,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,09/08/97,Millwall,Brentford,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,09/08/97,Northampton,Bournemouth,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,09/08/97,Oldham,York,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,09/08/97,Southend,Carlisle,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,09/08/97,Watford,Burnley,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,09/08/97,Wigan,Wycombe,5,2,H,,,,,,,,,,,,,,,,,,,,,
E2,16/08/97,Bournemouth,Wigan,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,16/08/97,Brentford,Chesterfield,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,16/08/97,Bristol City,Blackpool,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,16/08/97,Burnley,Gillingham,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,16/08/97,Carlisle,Watford,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,16/08/97,Plymouth,Grimsby,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,16/08/97,Preston,Millwall,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,16/08/97,Walsall,Fulham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,16/08/97,Wrexham,Oldham,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,16/08/97,Wycombe,Northampton,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,16/08/97,York,Bristol Rvs,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,18/08/97,Luton,Southend,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,23/08/97,Blackpool,Wycombe,2,4,A,,,,,,,,,,,,,,,,,,,,,
E2,23/08/97,Bristol Rvs,Carlisle,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,23/08/97,Chesterfield,Preston,3,2,H,,,,,,,,,,,,,,,,,,,,,
E2,23/08/97,Fulham,Luton,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,23/08/97,Gillingham,Walsall,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,23/08/97,Grimsby,Wrexham,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,23/08/97,Millwall,York,2,3,A,,,,,,,,,,,,,,,,,,,,,
E2,23/08/97,Northampton,Bristol City,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,23/08/97,Oldham,Bournemouth,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,23/08/97,Southend,Burnley,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,23/08/97,Watford,Brentford,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,23/08/97,Wigan,Plymouth,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,30/08/97,Bournemouth,Blackpool,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,30/08/97,Brentford,Grimsby,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,30/08/97,Bristol City,Wigan,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,30/08/97,Burnley,Bristol Rvs,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,30/08/97,Carlisle,Northampton,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,30/08/97,Luton,Oldham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,30/08/97,Plymouth,Chesterfield,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,30/08/97,Preston,Watford,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,30/08/97,Walsall,Southend,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,30/08/97,Wycombe,Fulham,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,30/08/97,York,Gillingham,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,02/09/97,Bournemouth,Bristol Rvs,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,02/09/97,Brentford,Gillingham,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,02/09/97,Bristol City,Fulham,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,02/09/97,Burnley,Oldham,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,02/09/97,Carlisle,Wigan,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,02/09/97,Luton,Millwall,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,02/09/97,Plymouth,Watford,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,02/09/97,Preston,Grimsby,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,02/09/97,Walsall,Northampton,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,02/09/97,Wrexham,Blackpool,3,4,A,,,,,,,,,,,,,,,,,,,,,
E2,02/09/97,Wycombe,Southend,4,1,H,,,,,,,,,,,,,,,,,,,,,
E2,02/09/97,York,Chesterfield,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,05/09/97,Gillingham,Bournemouth,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,05/09/97,Southend,Brentford,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,07/09/97,Blackpool,Carlisle,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,07/09/97,Chesterfield,Burnley,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,07/09/97,Watford,Wycombe,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,08/09/97,Wigan,Wrexham,3,2,H,,,,,,,,,,,,,,,,,,,,,
E2,09/09/97,Bristol Rvs,Walsall,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,09/09/97,Fulham,Plymouth,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,09/09/97,Grimsby,York,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,09/09/97,Northampton,Luton,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,09/09/97,Oldham,Preston,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,13/09/97,Bournemouth,Luton,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,13/09/97,Bristol Rvs,Gillingham,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,13/09/97,Fulham,Grimsby,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,13/09/97,Millwall,Southend,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,13/09/97,Oldham,Northampton,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,13/09/97,Plymouth,Brentford,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,13/09/97,Preston,Walsall,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,13/09/97,Watford,Chesterfield,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,13/09/97,Wigan,Blackpool,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,13/09/97,Wrexham,Bristol City,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,13/09/97,Wycombe,Carlisle,1,4,A,,,,,,,,,,,,,,,,,,,,,
E2,13/09/97,York,Burnley,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,19/09/97,Brentford,Wycombe,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,20/09/97,Blackpool,Oldham,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,20/09/97,Bristol City,Bournemouth,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,20/09/97,Burnley,Preston,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,20/09/97,Carlisle,Plymouth,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,20/09/97,Chesterfield,Bristol Rvs,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,20/09/97,Gillingham,Watford,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,20/09/97,Grimsby,Millwall,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,20/09/97,Luton,Wrexham,2,5,A,,,,,,,,,,,,,,,,,,,,,
E2,20/09/97,Northampton,Wigan,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,20/09/97,Southend,Fulham,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,20/09/97,Walsall,York,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,27/09/97,Blackpool,Southend,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,27/09/97,Bournemouth,Grimsby,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,27/09/97,Brentford,Burnley,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,27/09/97,Bristol City,Luton,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,27/09/97,Carlisle,Gillingham,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,27/09/97,Northampton,Millwall,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,27/09/97,Oldham,Bristol Rvs,4,4,D,,,,,,,,,,,,,,,,,,,,,
E2,27/09/97,Plymouth,Walsall,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,27/09/97,Watford,York,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,27/09/97,Wigan,Fulham,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,27/09/97,Wrexham,Chesterfield,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,27/09/97,Wycombe,Preston,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,04/10/97,Bristol Rvs,Wrexham,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,04/10/97,Burnley,Wycombe,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,04/10/97,Chesterfield,Bournemouth,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,04/10/97,Fulham,Oldham,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,04/10/97,Gillingham,Bristol City,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,04/10/97,Grimsby,Wigan,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,04/10/97,Luton,Watford,0,4,A,,,,,,,,,,,,,,,,,,,,,
E2,04/10/97,Millwall,Blackpool,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,04/10/97,Preston,Brentford,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,04/10/97,Southend,Northampton,0,0,D,,,,,,,,,,,,,,,,,,,,,
