Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
G1,19/09/99,Ethnikos Asteras,Kavala,1,0,H,0,0,D,,,,,,,,,,,
G1,19/09/99,Kalamata,OFI,0,0,D,0,0,D,,,,,,,,,,,
G1,19/09/99,Panionios,Paniliakos,1,2,A,0,2,A,,,,,,,,,,,
G1,19/09/99,Proodeytiki,Olympiakos,0,3,A,0,2,A,,,,,,,,,,,
G1,20/09/99,Iraklis,Apollon,1,0,H,0,0,D,,,,,,,,,,,
G1,20/09/99,Panahaiki,Ionikos,1,1,D,1,1,D,,,,,,,,,,,
G1,20/09/99,Panathinaikos,Trikala,2,0,H,0,0,D,,,,,,,,,,,
G1,20/09/99,PAOK,AEK,4,4,D,2,3,A,,,,,,,,,,,
G1,20/09/99,Xanthi,Aris,0,0,D,0,0,D,,,,,,,,,,,
G1,25/09/99,Apollon,Paniliakos,0,0,D,0,0,D,,,,,,,,,,,
G1,25/09/99,Olympiakos,Panionios,5,0,H,3,0,H,,,,,,,,,,,
G1,26/09/99,AEK,Panathinaikos,1,2,A,1,1,D,,,,,,,,,,,
G1,26/09/99,Aris,Panahaiki,2,0,H,1,0,H,,,,,,,,,,,
G1,26/09/99,Ionikos,Proodeytiki,2,0,H,0,0,D,,,,,,,,,,,
G1,26/09/99,OFI,Xanthi,2,1,H,1,1,D,,,,,,,,,,,
G1,26/09/99,PAOK,Kalamata,4,2,H,2,1,H
G1,26/09/99,Trikala,Ethnikos Asteras,1,2,A,1,2,A
G1,27/09/99,Kavala,Iraklis,3,1,H,1,1,D
G1,03/10/99,Apollon,Olympiakos,0,1,A,0,0,D
G1,03/10/99,Ethnikos Asteras,AEK,1,3,A,0,0,D
G1,03/10/99,Iraklis,Trikala,4,1,H,1,0,H
G1,03/10/99,Kalamata,Xanthi,0,0,D,0,0,D
G1,03/10/99,Panahaiki,OFI,3,1,H,2,0,H
G1,03/10/99,Panathinaikos,PAOK,1,1,D,0,0,D
G1,03/10/99,Paniliakos,Kavala,2,0,H,1,0,H
G1,04/10/99,Panionios,Ionikos,2,0,H,1,0,H
G1,04/10/99,Proodeytiki,Aris,0,1,A,0,0,D
G1,15/10/99,Kavala,Olympiakos,0,5,A,0,1,A
G1,16/10/99,Aris,Panionios,5,1,H,3,1,H
G1,16/10/99,Trikala,Paniliakos,1,1,D,1,1,D
G1,17/10/99,Ionikos,Apollon,1,0,H,1,0,H
G1,17/10/99,OFI,Proodeytiki,4,3,H,1,1,D
G1,17/10/99,Panathinaikos,Kalamata,5,0,H,3,0,H
G1,17/10/99,PAOK,Ethnikos Asteras,2,0,H,1,0,H
G1,17/10/99,Xanthi,Panahaiki,1,0,H,0,0,D
G1,18/10/99,AEK,Iraklis,3,2,H,2,2,D
G1,23/10/99,Olympiakos,Trikala,3,1,H,1,0,H
G1,24/10/99,Apollon,Aris,3,3,D,0,0,D
G1,24/10/99,Iraklis,PAOK,3,1,H,2,0,H
G1,24/10/99,Kalamata,Panahaiki,1,1,D,1,0,H
G1,24/10/99,Kavala,Ionikos,0,0,D,0,0,D
G1,24/10/99,Panionios,OFI,1,4,A,1,1,D
G1,24/10/99,Proodeytiki,Xanthi,0,0,D,0,0,D
G1,25/10/99,Ethnikos Asteras,Panathinaikos,1,2,A,0,1,A
G1,25/10/99,Paniliakos,AEK,0,1,A,0,0,D
G1,31/10/99,Aris,Kavala,1,0,H,0,0,D
G1,31/10/99,Ethnikos Asteras,Kalamata,2,0,H,0,0,D
G1,31/10/99,Panahaiki,Proodeytiki,2,0,H,2,0,H
G1,31/10/99,Panathinaikos,Iraklis,3,0,H,0,0,D
G1,31/10/99,PAOK,Paniliakos,0,1,A,0,1,A
G1,31/10/99,Trikala,Ionikos,2,2,D,1,1,D
