Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
D2,04/08/95,Bielefeld,Lubeck,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,04/08/95,Chemnitz,Leipzig,1,2,A,,,,,,,,,,,,,,,,,,,,,
D2,04/08/95,CZ Jena,Zwickau,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,04/08/95,Duisburg,Bochum,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,05/08/95,Mainz,Hannover,0,2,A,,,,,,,,,,,,,,,,,,,,,
D2,05/08/95,Mannheim,F Koln,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,05/08/95,Unterhaching,Meppen,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,05/08/95,Wattenscheid,Nurnberg,1,2,A,,,,,,,,,,,,,,,,,,,,,
D2,05/08/95,Wolfsburg,Hertha,1,4,A,,,,,,,,,,,,,,,,,,,,,
D2,08/08/95,Hannover,Duisburg,2,2,D,,,,,,,,,,,,,,,,,,,,,
D2,08/08/95,Hertha,Unterhaching,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,08/08/95,Lubeck,Mainz,3,0,H,,,,,,,,,,,,,,,,,,,,,
D2,08/08/95,Meppen,CZ Jena,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,09/08/95,Bochum,Mannheim,3,1,H,,,,,,,,,,,,,,,,,,,,,
D2,09/08/95,F Koln,Wattenscheid,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,09/08/95,Leipzig,Bielefeld,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,09/08/95,Nurnberg,Wolfsburg,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,09/08/95,Zwickau,Chemnitz,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,11/08/95,CZ Jena,Hertha,0,3,A,,,,,,,,,,,,,,,,,,,,,
D2,11/08/95,Duisburg,Lubeck,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,12/08/95,Bielefeld,Zwickau,4,0,H,,,,,,,,,,,,,,,,,,,,,
D2,12/08/95,Chemnitz,Meppen,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,13/08/95,Mainz,Leipzig,0,1,A,,,,,,,,,,,,,,,,,,,,,
D2,13/08/95,Mannheim,Wattenscheid,5,2,H,,,,,,,,,,,,,,,,,,,,,
D2,13/08/95,Unterhaching,Nurnberg,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,13/08/95,Wolfsburg,F Koln,1,3,A,,,,,,,,,,,,,,,,,,,,,
D2,14/08/95,Bochum,Hannover,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,18/08/95,Hannover,Mannheim,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,18/08/95,Leipzig,Duisburg,2,2,D,,,,,,,,,,,,,,,,,,,,,
D2,19/08/95,F Koln,Unterhaching,0,2,A,,,,,,,,,,,,,,,,,,,,,
D2,19/08/95,Zwickau,Mainz,3,0,H,,,,,,,,,,,,,,,,,,,,,
D2,20/08/95,Lubeck,Bochum,3,0,H,,,,,,,,,,,,,,,,,,,,,
D2,20/08/95,Meppen,Bielefeld,2,2,D,,,,,,,,,,,,,,,,,,,,,
D2,20/08/95,Wattenscheid,Wolfsburg,1,2,A,,,,,,,,,,,,,,,,,,,,,
D2,21/08/95,Nurnberg,CZ Jena,0,2,A,,,,,,,,,,,,,,,,,,,,,
D2,29/08/95,Bielefeld,Hertha,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,29/08/95,Bochum,Leipzig,3,0,H,,,,,,,,,,,,,,,,,,,,,
D2,29/08/95,Chemnitz,Nurnberg,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,29/08/95,CZ Jena,F Koln,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,29/08/95,Duisburg,Zwickau,3,0,H,,,,,,,,,,,,,,,,,,,,,
D2,29/08/95,Unterhaching,Wattenscheid,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,30/08/95,Hannover,Lubeck,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,30/08/95,Mainz,Meppen,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,30/08/95,Mannheim,Wolfsburg,3,0,H,,,,,,,,,,,,,,,,,,,,,
D2,01/09/95,F Koln,Chemnitz,1,2,A,,,,,,,,,,,,,,,,,,,,,
D2,01/09/95,Nurnberg,Bielefeld,0,2,A,,,,,,,,,,,,,,,,,,,,,
D2,02/09/95,Hertha,Mainz,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,02/09/95,Leipzig,Hannover,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,02/09/95,Wolfsburg,Unterhaching,3,1,H,,,,,,,,,,,,,,,,,,,,,
D2,03/09/95,Lubeck,Mannheim,3,1,H,,,,,,,,,,,,,,,,,,,,,
D2,03/09/95,Meppen,Duisburg,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,03/09/95,Wattenscheid,CZ Jena,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,08/09/95,Bochum,Meppen,4,1,H,,,,,,,,,,,,,,,,,,,,,
D2,08/09/95,Duisburg,Hertha,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,09/09/95,Chemnitz,Wattenscheid,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,09/09/95,Mainz,Nurnberg,0,2,A,,,,,,,,,,,,,,,,,,,,,
D2,09/09/95,Mannheim,Unterhaching,0,1,A,,,,,,,,,,,,,,,,,,,,,
D2,10/09/95,CZ Jena,Wolfsburg,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,10/09/95,Hannover,Zwickau,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,10/09/95,Lubeck,Leipzig,0,2,A,,,,,,,,,,,,,,,,,,,,,
D2,11/09/95,Bielefeld,F Koln,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,14/09/95,Wolfsburg,Chemnitz,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,15/09/95,Nurnberg,Duisburg,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,15/09/95,Unterhaching,CZ Jena,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,16/09/95,Hertha,Bochum,0,2,A,,,,,,,,,,,,,,,,,,,,,
D2,16/09/95,Leipzig,Mannheim,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,16/09/95,Meppen,Hannover,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,16/09/95,Wattenscheid,Bielefeld,3,2,H,,,,,,,,,,,,,,,,,,,,,
D2,17/09/95,F Koln,Mainz,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,17/09/95,Zwickau,Lubeck,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,22/09/95,Bochum,Nurnberg,4,0,H,,,,,,,,,,,,,,,,,,,,,
D2,23/09/95,Hannover,Hertha,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,23/09/95,Leipzig,Zwickau,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,23/09/95,Mainz,Wattenscheid,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,24/09/95,Bielefeld,Wolfsburg,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,24/09/95,Chemnitz,Unterhaching,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,24/09/95,Lubeck,Meppen,1,1,D,,,,,,,,,,,,,,,,,,,,,
D2,25/09/95,Mannheim,CZ Jena,1,0,H,,,,,,,,,,,,,,,,,,,,,
D2,26/09/95,Zwickau,Bochum,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,29/09/95,Nurnberg,Hannover,0,2,A,,,,,,,,,,,,,,,,,,,,,
D2,29/09/95,Wattenscheid,Duisburg,0,2,A,,,,,,,,,,,,,,,,,,,,,
D2,30/09/95,F Koln,Bochum,0,2,A,,,,,,,,,,,,,,,,,,,,,
D2,30/09/95,Wolfsburg,Mainz,2,2,D,,,,,,,,,,,,,,,,,,,,,
D2,30/09/95,Zwickau,Mannheim,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,01/10/95,CZ Jena,Chemnitz,4,1,H,,,,,,,,,,,,,,,,,,,,,
D2,01/10/95,Meppen,Leipzig,0,2,A,,,,,,,,,,,,,,,,,,,,,
D2,01/10/95,Unterhaching,Bielefeld,3,0,H,,,,,,,,,,,,,,,,,,,,,
D2,02/10/95,Hertha,Lubeck,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,06/10/95,Duisburg,F Koln,2,2,D,,,,,,,,,,,,,,,,,,,,,
D2,13/10/95,Duisburg,Wolfsburg,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,13/10/95,Mannheim,Chemnitz,4,1,H,,,,,,,,,,,,,,,,,,,,,
D2,14/10/95,Hannover,F Koln,2,0,H,,,,,,,,,,,,,,,,,,,,,
D2,14/10/95,Zwickau,Meppen,4,1,H,,,,,,,,,,,,,,,,,,,,,
D2,15/10/95,Bochum,Wattenscheid,2,2,D,,,,,,,,,,,,,,,,,,,,,
D2,15/10/95,Leipzig,Hertha,2,2,D,,,,,,,,,,,,,,,,,,,,,
D2,15/10/95,Lubeck,Nurnberg,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,15/10/95,Mainz,Unterhaching,3,1,H,,,,,,,,,,,,,,,,,,,,,
D2,16/10/95,Bielefeld,CZ Jena,1,2,A,,,,,,,,,,,,,,,,,,,,,
D2,20/10/95,CZ Jena,Mainz,6,1,H,,,,,,,,,,,,,,,,,,,,,
D2,20/10/95,Wattenscheid,Hannover,5,1,H,,,,,,,,,,,,,,,,,,,,,
D2,21/10/95,F Koln,Lubeck,1,3,A,,,,,,,,,,,,,,,,,,,,,
D2,21/10/95,Meppen,Mannheim,2,1,H,,,,,,,,,,,,,,,,,,,,,
D2,21/10/95,Wolfsburg,Bochum,0,5,A,,,,,,,,,,,,,,,,,,,,,
D2,22/10/95,Chemnitz,Bielefeld,5,1,H,,,,,,,,,,,,,,,,,,,,,
D2,22/10/95,Hertha,Zwickau,0,0,D,,,,,,,,,,,,,,,,,,,,,
D2,22/10/95,Unterhaching,Duisburg,1,2,A,,,,,,,,,,,,,,,,,,,,,
D2,23/10/95,Nurnberg,Leipzig,1,0,H,,,,,,,,,,,,,,,,,,,,,
