Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
B1,04/08/95,Aalst,Anderlecht,3,1,H,1,1,D,,,,,,,,,,,
B1,05/08/95,Cercle Brugge,Antwerp,3,2,H,0,2,A,,,,,,,,,,,
B1,05/08/95,Charleroi,Mechelen,4,2,H,1,0,H,,,,,,,,,,,
B1,05/08/95,Lierse,Harelbeke,0,1,A,0,0,D,,,,,,,,,,,
B1,05/08/95,Molenbeek,Beveren,1,0,H,0,0,D,,,,,,,,,,,
B1,05/08/95,St Truiden,Seraing,4,1,H,2,0,H,,,,,,,,,,,
B1,05/08/95,Standard,Lommel,1,0,H,0,0,D,,,,,,,,,,,
B1,05/08/95,Waregem,Gent,2,2,D,0,1,A,,,,,,,,,,,
B1,06/08/95,Germinal,Club Brugge,1,2,A,0,1,A,,,,,,,,,,,
B1,11/08/95,Club Brugge,St Truiden,2,0,H,1,0,H,,,,,,,,,,,
B1,12/08/95,Anderlecht,Charleroi,0,2,A,0,1,A,,,,,,,,,,,
B1,12/08/95,Antwerp,Lierse,3,1,H,2,1,H,,,,,,,,,,,
B1,12/08/95,Beveren,Aalst,0,2,A,0,1,A,,,,,,,,,,,
B1,12/08/95,Gent,Standard,2,4,A,0,0,D,,,,,,,,,,,
B1,12/08/95,Lommel,Cercle Brugge,0,1,A,0,1,A,,,,,,,,,,,
B1,12/08/95,Mechelen,Germinal,1,1,D,0,1,A
B1,12/08/95,Seraing,Waregem,0,2,A,0,0,D
B1,13/08/95,Harelbeke,Molenbeek,4,2,H,2,0,H
B1,16/08/95,Aalst,Harelbeke,2,0,H,2,0,H
B1,16/08/95,Cercle Brugge,Gent,0,0,D,0,0,D
B1,16/08/95,Charleroi,Beveren,3,1,H,2,0,H
B1,16/08/95,Lierse,Lommel,3,1,H,2,0,H
B1,16/08/95,Molenbeek,Antwerp,0,0,D,0,0,D
B1,16/08/95,Seraing,Club Brugge,1,1,D,0,1,A
B1,16/08/95,St Truiden,Mechelen,2,2,D,0,1,A
B1,16/08/95,Waregem,Standard,0,4,A,0,2,A
B1,20/08/95,Anderlecht,St Truiden,4,0,H,1,0,H
B1,20/08/95,Antwerp,Aalst,0,1,A,0,0,D
B1,20/08/95,Beveren,Germinal,3,2,H,2,1,H
B1,20/08/95,Gent,Lierse,0,2,A,0,0,D
B1,20/08/95,Lommel,Molenbeek,0,1,A,0,0,D
B1,20/08/95,Mechelen,Seraing,1,4,A,1,1,D
B1,20/08/95,Standard,Cercle Brugge,4,0,H,1,0,H
B1,21/08/95,Club Brugge,Waregem,3,1,H,2,0,H
B1,21/08/95,Harelbeke,Charleroi,4,0,H,3,0,H
B1,27/08/95,Aalst,Lommel,4,1,H,2,0,H
