Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
T1,06/08/99,Galatasaray,Gaziantepspor,1,2,A,1,1,D,,,,,,,,,,,
T1,07/08/99,Genclerbirligi,Besiktas,1,0,H,1,0,H,,,,,,,,,,,
T1,07/08/99,Samsunspor,Ankaragucu,2,0,H,1,0,H,,,,,,,,,,,
T1,08/08/99,Adanaspor,Trabzonspor,1,2,A,0,2,A,,,,,,,,,,,
T1,08/08/99,Antalyaspor,Istanbulspor,0,3,A,,,,,,,,,,,,,,
T1,08/08/99,Bursaspor,Altay,1,4,A,1,0,H,,,,,,,,,,,
T1,08/08/99,Erzurumspor,Denizlispor,0,1,A,0,1,A,,,,,,,,,,,
T1,08/08/99,Fenerbahce,Vanspor,3,0,H,,,,,,,,,,,,,,
T1,08/08/99,Goztep,Kocaelispor,0,0,D,0,0,D,,,,,,,,,,,
T1,13/08/99,Altay,Goztep,0,0,D,0,0,D,,,,,,,,,,,
T1,14/08/99,Fenerbahce,Kocaelispor,1,1,D,1,0,H,,,,,,,,,,,
T1,14/08/99,Istanbulspor,Bursaspor,1,0,H,0,0,D,,,,,,,,,,,
T1,15/08/99,Ankaragucu,Adanaspor,0,0,D,0,0,D,,,,,,,,,,,
T1,15/08/99,Besiktas,Samsunspor,4,0,H,2,0,H,,,,,,,,,,,
T1,15/08/99,Denizlispor,Genclerbirligi,1,3,A,1,0,H,,,,,,,,,,,
T1,15/08/99,Gaziantepspor,Antalyaspor,1,2,A,1,1,D
T1,15/08/99,Trabzonspor,Galatasaray,1,2,A,1,2,A
T1,15/08/99,Vanspor,Erzurumspor,0,2,A,0,0,D
T1,10/09/99,Antalyaspor,Trabzonspor,0,2,A,0,0,D
T1,11/09/99,Galatasaray,Ankaragucu,5,0,H,3,0,H
T1,12/09/99,Besiktas,Denizlispor,1,1,D,1,0,H
T1,12/09/99,Bursaspor,Gaziantepspor,0,1,A,0,0,D
T1,12/09/99,Erzurumspor,Kocaelispor,3,3,D,1,0,H
T1,12/09/99,Fenerbahce,Altay,3,1,H,1,0,H
T1,12/09/99,Genclerbirligi,Vanspor,1,1,D,1,1,D
T1,12/09/99,Goztep,Istanbulspor,2,0,H,0,0,D
T1,12/09/99,Samsunspor,Adanaspor,2,1,H,1,0,H
T1,17/09/99,Adanaspor,Galatasaray,3,4,A,1,2,A
T1,18/09/99,Genclerbirligi,Kocaelispor,0,4,A,0,2,A
T1,18/09/99,Trabzonspor,Bursaspor,2,0,H,1,0,H
T1,19/09/99,Altay,Erzurumspor,3,0,H,2,0,H
T1,19/09/99,Ankaragucu,Antalyaspor,1,3,A,0,2,A
T1,19/09/99,Denizlispor,Samsunspor,4,1,H,0,0,D
T1,19/09/99,Gaziantepspor,Goztep,2,1,H,2,0,H
T1,19/09/99,Istanbulspor,Fenerbahce,1,4,A,0,2,A
T1,19/09/99,Vanspor,Besiktas,0,6,A,0,1,A
