Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
T1,11/08/96,Ankaragucu,Zeytinburnu,4,1,H,,,,,,,,,,,,,,,,,,,,,
T1,11/08/96,Bursaspor,Besiktas,2,0,H,,,,,,,,,,,,,,,,,,,,,
T1,11/08/96,Fenerbahce,Samsunspor,4,1,H,,,,,,,,,,,,,,,,,,,,,
T1,11/08/96,Genclerbirligi,Dardanelspor,1,1,D,,,,,,,,,,,,,,,,,,,,,
T1,11/08/96,Istanbulspor,Antalyaspor,1,0,H,,,,,,,,,,,,,,,,,,,,,
T1,11/08/96,Kocaelispor,Gaziantepspor,3,1,H,,,,,,,,,,,,,,,,,,,,,
T1,11/08/96,Sariyer,Denizlispor,2,1,H,,,,,,,,,,,,,,,,,,,,,
T1,11/08/96,Trabzonspor,Altay,1,0,H,,,,,,,,,,,,,,,,,,,,,
T1,11/08/96,Vanspor,Galatasaray,1,2,A,,,,,,,,,,,,,,,,,,,,,
T1,18/08/96,Altay,Kocaelispor,0,0,D,,,,,,,,,,,,,,,,,,,,,
T1,18/08/96,Ankaragucu,Antalyaspor,1,3,A,,,,,,,,,,,,,,,,,,,,,
T1,18/08/96,Besiktas,Vanspor,7,0,H,,,,,,,,,,,,,,,,,,,,,
T1,18/08/96,Denizlispor,Dardanelspor,0,1,A,,,,,,,,,,,,,,,,,,,,,
T1,18/08/96,Galatasaray,Trabzonspor,1,0,H,,,,,,,,,,,,,,,,,,,,,
T1,18/08/96,Gaziantepspor,Fenerbahce,2,0,H,,,,,,,,,,,,,,,,,,,,,
T1,18/08/96,Genclerbirligi,Istanbulspor,1,0,H
T1,18/08/96,Samsunspor,Sariyer,2,2,D
T1,18/08/96,Zeytinburnu,Bursaspor,0,1,A
T1,25/08/96,Bursaspor,Antalyaspor,0,0,D
T1,25/08/96,Fenerbahce,Altay,5,1,H
T1,25/08/96,Genclerbirligi,Denizlispor,3,2,H
T1,25/08/96,Istanbulspor,Ankaragucu,1,2,A
T1,25/08/96,Kocaelispor,Galatasaray,1,1,D
T1,25/08/96,Samsunspor,Dardanelspor,2,0,H
T1,25/08/96,Sariyer,Gaziantepspor,0,0,D
T1,25/08/96,Trabzonspor,Besiktas,3,3,D
T1,25/08/96,Vanspor,Zeytinburnu,1,1,D
T1,08/09/96,Altay,Sariyer,4,3,H
T1,08/09/96,Ankaragucu,Bursaspor,0,2,A
T1,08/09/96,Besiktas,Kocaelispor,1,1,D
T1,08/09/96,Denizlispor,Istanbulspor,1,1,D
T1,08/09/96,Galatasaray,Fenerbahce,0,4,A
T1,08/09/96,Gaziantepspor,Dardanelspor,1,1,D
T1,08/09/96,Samsunspor,Genclerbirligi,1,0,H
T1,08/09/96,Vanspor,Antalyaspor,1,0,H
T1,08/09/96,Zeytinburnu,Trabzonspor,1,5,A
T1,15/09/96,Altay,Dardanelspor,2,1,H
T1,15/09/96,Denizlispor,Samsunspor,2,2,D
T1,15/09/96,Fenerbahce,Besiktas,0,1,A
T1,15/09/96,Genclerbirligi,Gaziantepspor,1,1,D
T1,15/09/96,Istanbulspor,Bursaspor,1,1,D
T1,15/09/96,Kocaelispor,Zeytinburnu,2,1,H
T1,15/09/96,Sariyer,Galatasaray,0,4,A
T1,15/09/96,Trabzonspor,Antalyaspor,2,0,H
T1,15/09/96,Vanspor,Ankaragucu,2,0,H
T1,22/09/96,Altay,Genclerbirligi,1,0,H
T1,22/09/96,Ankaragucu,Trabzonspor,0,1,A
T1,22/09/96,Besiktas,Sariyer,2,0,H
T1,22/09/96,Bursaspor,Vanspor,2,0,H
