Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
P1,20/08/94,Farense,Sp Lisbon,0,2,A,,,,,,,,,,,,,,,,,,,,,
P1,21/08/94,Belenenses,Est Amadora,0,0,D,,,,,,,,,,,,,,,,,,,,,
P1,21/08/94,Benfica,Beira Mar,2,0,H,,,,,,,,,,,,,,,,,,,,,
P1,21/08/94,Desp. Chaves,Salgueiros,0,1,A,,,,,,,,,,,,,,,,,,,,,
P1,21/08/94,Gil Vicente,Tirsense,0,1,A,,,,,,,,,,,,,,,,,,,,,
P1,21/08/94,Guimaraes,Boavista,2,0,H,,,,,,,,,,,,,,,,,,,,,
P1,21/08/94,Leiria,Madeira,1,2,A,,,,,,,,,,,,,,,,,,,,,
P1,21/08/94,Maritimo,Setubal,3,2,H,,,,,,,,,,,,,,,,,,,,,
P1,21/08/94,Porto,Sp Braga,2,0,H,,,,,,,,,,,,,,,,,,,,,
P1,27/08/94,Sp Lisbon,Belenenses,2,1,H,,,,,,,,,,,,,,,,,,,,,
P1,28/08/94,Beira Mar,Porto,0,2,A,,,,,,,,,,,,,,,,,,,,,
P1,28/08/94,Boavista,Farense,2,1,H,,,,,,,,,,,,,,,,,,,,,
P1,28/08/94,Est Amadora,Maritimo,1,1,D,,,,,,,,,,,,,,,,,,,,,
P1,28/08/94,Madeira,Benfica,0,2,A,,,,,,,,,,,,,,,,,,,,,
P1,28/08/94,Salgueiros,Guimaraes,0,0,D,,,,,,,,,,,,,,,,,,,,,
P1,28/08/94,Setubal,Leiria,2,2,D
P1,28/08/94,Sp Braga,Gil Vicente,1,1,D
P1,28/08/94,Tirsense,Desp. Chaves,0,1,A
P1,09/09/94,Maritimo,Leiria,2,0,H
P1,10/09/94,Belenenses,Boavista,3,1,H
P1,10/09/94,Benfica,Setubal,1,0,H
P1,10/09/94,Est Amadora,Sp Lisbon,0,2,A
P1,11/09/94,Desp. Chaves,Sp Braga,1,0,H
P1,11/09/94,Farense,Salgueiros,1,0,H
P1,11/09/94,Gil Vicente,Beira Mar,0,1,A
P1,11/09/94,Guimaraes,Tirsense,1,0,H
P1,11/09/94,Porto,Madeira,3,0,H
P1,17/09/94,Beira Mar,Desp. Chaves,4,2,H
P1,17/09/94,Boavista,Est Amadora,2,1,H
P1,17/09/94,Leiria,Benfica,1,0,H
P1,17/09/94,Madeira,Gil Vicente,2,0,H
P1,17/09/94,Salgueiros,Belenenses,1,0,H
P1,17/09/94,Setubal,Porto,2,3,A
P1,17/09/94,Sp Braga,Guimaraes,3,1,H
P1,17/09/94,Sp Lisbon,Maritimo,2,0,H
P1,17/09/94,Tirsense,Farense,3,0,H
P1,24/09/94,Belenenses,Tirsense,0,1,A
P1,24/09/94,Desp. Chaves,Madeira,5,1,H
P1,24/09/94,Est Amadora,Salgueiros,4,0,H
P1,24/09/94,Farense,Sp Braga,0,1,A
P1,24/09/94,Gil Vicente,Setubal,3,0,H
P1,24/09/94,Guimaraes,Beira Mar,1,0,H
P1,24/09/94,Porto,Leiria,2,0,H
