Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
I1,27/08/95,Atalanta,Parma,1,1,D,0,0,D,,,,,,,,,,,
I1,27/08/95,Bari,Napoli,1,1,D,1,0,H,,,,,,,,,,,
I1,27/08/95,Fiorentina,Torino,2,0,H,0,0,D,,,,,,,,,,,
I1,27/08/95,Inter,Vicenza,1,0,H,0,0,D,,,,,,,,,,,
I1,27/08/95,Juventus,Cremonese,4,1,H,1,0,H,,,,,,,,,,,
I1,27/08/95,Lazio,Piacenza,4,1,H,1,0,H,,,,,,,,,,,
I1,27/08/95,Padova,Milan,1,2,A,1,2,A,,,,,,,,,,,
I1,27/08/95,Sampdoria,Roma,1,1,D,1,1,D,,,,,,,,,,,
I1,27/08/95,Udinese,Cagliari,1,0,H,0,0,D,,,,,,,,,,,
I1,10/09/95,Cagliari,Lazio,0,1,A,0,1,A,,,,,,,,,,,
I1,10/09/95,Cremonese,Sampdoria,0,0,D,0,0,D,,,,,,,,,,,
I1,10/09/95,Milan,Udinese,2,1,H,1,0,H,,,,,,,,,,,
I1,10/09/95,Napoli,Padova,2,0,H,1,0,H,,,,,,,,,,,
I1,10/09/95,Parma,Inter,2,1,H,0,1,A,,,,,,,,,,,
I1,10/09/95,Piacenza,Juventus,0,4,A,0,1,A,,,,,,,,,,,
I1,10/09/95,Roma,Atalanta,0,1,A,0,0,D
I1,10/09/95,Torino,Bari,3,1,H,1,1,D
I1,10/09/95,Vicenza,Fiorentina,1,0,H,0,0,D
I1,17/09/95,Atalanta,Napoli,1,3,A,1,1,D
I1,17/09/95,Bari,Lazio,3,3,D,2,1,H
I1,17/09/95,Fiorentina,Cagliari,3,1,H,3,1,H
I1,17/09/95,Inter,Piacenza,0,0,D,0,0,D
I1,17/09/95,Juventus,Vicenza,1,0,H,1,0,H
I1,17/09/95,Padova,Torino,1,1,D,1,1,D
I1,17/09/95,Roma,Milan,1,2,A,1,1,D
I1,17/09/95,Sampdoria,Parma,3,0,H,1,0,H
I1,17/09/95,Udinese,Cremonese,3,2,H,0,0,D
I1,24/09/95,Cagliari,Juventus,0,0,D,0,0,D
I1,24/09/95,Cremonese,Roma,0,1,A,0,0,D
I1,24/09/95,Lazio,Udinese,2,2,D,2,1,H
I1,24/09/95,Milan,Atalanta,3,0,H,1,0,H
I1,24/09/95,Napoli,Inter,2,1,H,1,0,H
I1,24/09/95,Parma,Fiorentina,3,0,H,2,0,H
I1,24/09/95,Piacenza,Bari,3,2,H,1,0,H
I1,24/09/95,Torino,Sampdoria,1,1,D,0,0,D
I1,24/09/95,Vicenza,Padova,2,1,H,1,1,D
I1,01/10/95,Atalanta,Piacenza,2,0,H,1,0,H
I1,01/10/95,Bari,Milan,1,0,H,0,0,D
I1,01/10/95,Fiorentina,Cremonese,3,2,H,2,1,H
I1,01/10/95,Inter,Torino,4,0,H,3,0,H
I1,01/10/95,Juventus,Napoli,1,1,D,0,0,D
I1,01/10/95,Padova,Parma,1,3,A,0,2,A
I1,01/10/95,Roma,Lazio,0,0,D,0,0,D
I1,01/10/95,Sampdoria,Cagliari,1,2,A,1,0,H
I1,01/10/95,Udinese,Vicenza,1,1,D,1,0,H
I1,15/10/95,Atalanta,Inter,1,1,D,0,0,D
I1,15/10/95,Cagliari,Cremonese,1,0,H,1,0,H
I1,15/10/95,Lazio,Padova,2,0,H,0,0,D
I1,15/10/95,Milan,Juventus,2,1,H,2,0,H
I1,15/10/95,Napoli,Fiorentina,0,2,A,0,0,D
I1,15/10/95,Parma,Udinese,1,0,H,0,0,D
I1,15/10/95,Piacenza,Sampdoria,3,2,H,3,0,H
I1,15/10/95,Torino,Roma,2,2,D,2,2,D
I1,15/10/95,Vicenza,Bari,2,0,H,2,0,H
I1,22/10/95,Bari,Cagliari,3,0,H,0,0,D
I1,22/10/95,Cremonese,Atalanta,1,1,D,1,1,D
I1,22/10/95,Inter,Lazio,0,0,D,0,0,D
I1,22/10/95,Juventus,Padova,3,1,H,1,0,H
I1,22/10/95,Piacenza,Napoli,0,1,A,0,0,D
I1,22/10/95,Roma,Parma,1,1,D,0,0,D
I1,22/10/95,Sampdoria,Fiorentina,2,1,H,1,0,H
I1,22/10/95,Udinese,Torino,1,0,H,0,0,D
I1,22/10/95,Vicenza,Milan,1,1,D,0,1,A
I1,29/10/95,Atalanta,Udinese,0,0,D,0,0,D
I1,29/10/95,Cagliari,Roma,0,2,A,0,1,A
I1,29/10/95,Fiorentina,Bari,3,2,H,1,0,H
I1,29/10/95,Inter,Milan,1,1,D,1,0,H
I1,29/10/95,Lazio,Juventus,4,0,H,2,0,H
I1,29/10/95,Napoli,Cremonese,0,0,D,0,0,D
I1,29/10/95,Padova,Sampdoria,1,1,D,1,1,D
I1,29/10/95,Parma,Piacenza,3,2,H,1,0,H
I1,29/10/95,Torino,Vicenza,1,0,H,0,0,D
I1,05/11/95,Bari,Atalanta,1,3,A,1,3,A
I1,05/11/95,Cremonese,Parma,0,2,A,0,1,A
I1,05/11/95,Fiorentina,Lazio,2,0,H,0,0,D
I1,05/11/95,Milan,Cagliari,3,2,H,2,1,H
I1,05/11/95,Roma,Padova,2,0,H,1,0,H
I1,05/11/95,Sampdoria,Inter,0,0,D,0,0,D
I1,05/11/95,Torino,Napoli,0,0,D,0,0,D
I1,05/11/95,Udinese,Juventus,1,0,H,0,0,D
I1,05/11/95,Vicenza,Piacenza,1,1,D,0,0,D
I1,19/11/95,Atalanta,Sampdoria,3,2,H,1,1,D
I1,19/11/95,Cagliari,Torino,1,0,H,1,0,H
I1,19/11/95,Inter,Udinese,2,1,H,0,0,D
I1,19/11/95,Juventus,Fiorentina,1,0,H,1,0,H
I1,19/11/95,Lazio,Cremonese,2,1,H,1,0,H
I1,19/11/95,Napoli,Vicenza,1,1,D,1,1,D
I1,19/11/95,Padova,Bari,3,0,H,1,0,H
I1,19/11/95,Parma,Milan,0,0,D,0,0,D
I1,19/11/95,Piacenza,Roma,1,0,H,1,0,H
I1,26/11/95,Cagliari,Napoli,2,0,H,1,0,H
I1,26/11/95,Cremonese,Padova,2,1,H,1,1,D
I1,26/11/95,Fiorentina,Inter,1,1,D,0,1,A
I1,26/11/95,Milan,Piacenza,3,0,H,2,0,H
I1,26/11/95,Parma,Juventus,1,1,D,1,1,D
I1,26/11/95,Roma,Bari,2,1,H,0,0,D
I1,26/11/95,Sampdoria,Udinese,1,0,H,0,0,D
I1,26/11/95,Torino,Atalanta,0,1,A,0,1,A
I1,26/11/95,Vicenza,Lazio,1,0,H,1,0,H
I1,03/12/95,Atalanta,Vicenza,3,1,H,2,1,H
I1,03/12/95,Bari,Sampdoria,1,3,A,0,2,A
I1,03/12/95,Inter,Cremonese,2,0,H,2,0,H
I1,03/12/95,Juventus,Torino,5,0,H,3,0,H
I1,03/12/95,Lazio,Milan,0,1,A,0,0,D
I1,03/12/95,Napoli,Parma,1,1,D,1,0,H
I1,03/12/95,Padova,Fiorentina,0,1,A,0,0,D
I1,03/12/95,Piacenza,Cagliari,1,1,D,0,0,D
I1,03/12/95,Udinese,Roma,1,1,D,0,0,D
I1,10/12/95,Cagliari,Atalanta,2,0,H,0,0,D
I1,10/12/95,Cremonese,Bari,7,1,H,5,1,H
I1,10/12/95,Fiorentina,Udinese,3,0,H,1,0,H
I1,10/12/95,Milan,Napoli,0,0,D,0,0,D
I1,10/12/95,Padova,Inter,2,1,H,1,1,D
I1,10/12/95,Parma,Lazio,2,1,H,1,0,H
I1,10/12/95,Roma,Vicenza,1,1,D,1,1,D
I1,10/12/95,Sampdoria,Juventus,2,0,H,1,0,H
I1,10/12/95,Torino,Piacenza,4,2,H,2,0,H
I1,17/12/95,Atalanta,Fiorentina,1,3,A,0,1,A
