Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
F1,28/07/94,Bordeaux,Nice,1,0,H,,,,,,,,,,,,,,,,,,,,,
F1,29/07/94,Cannes,Bastia,0,0,D,,,,,,,,,,,,,,,,,,,,,
F1,29/07/94,Le Havre,Paris SG,0,0,D,,,,,,,,,,,,,,,,,,,,,
F1,29/07/94,Lens,Lille,1,1,D,,,,,,,,,,,,,,,,,,,,,
F1,29/07/94,Monaco,Metz,0,1,A,,,,,,,,,,,,,,,,,,,,,
F1,29/07/94,Montpellier,Martigues,0,1,A,,,,,,,,,,,,,,,,,,,,,
F1,29/07/94,Nantes,Lyon,1,1,D,,,,,,,,,,,,,,,,,,,,,
F1,29/07/94,Sochaux,Caen,2,0,H,,,,,,,,,,,,,,,,,,,,,
F1,29/07/94,St Etienne,Rennes,1,1,D,,,,,,,,,,,,,,,,,,,,,
F1,29/07/94,Strasbourg,Auxerre,1,1,D,,,,,,,,,,,,,,,,,,,,,
F1,01/08/94,Auxerre,Nantes,1,2,A,,,,,,,,,,,,,,,,,,,,,
F1,02/08/94,Caen,Cannes,0,1,A,,,,,,,,,,,,,,,,,,,,,
F1,02/08/94,Lille,Strasbourg,1,0,H,,,,,,,,,,,,,,,,,,,,,
F1,02/08/94,Lyon,Monaco,3,1,H,,,,,,,,,,,,,,,,,,,,,
F1,02/08/94,Martigues,St Etienne,1,1,D,,,,,,,,,,,,,,,,,,,,,
F1,02/08/94,Metz,Bastia,1,2,A
F1,02/08/94,Montpellier,Bordeaux,0,1,A
F1,02/08/94,Nice,Sochaux,1,0,H
F1,02/08/94,Paris SG,Lens,1,0,H
F1,02/08/94,Rennes,Le Havre,0,0,D
F1,05/08/94,Bordeaux,Martigues,1,1,D
F1,05/08/94,Cannes,Metz,1,0,H
F1,05/08/94,Le Havre,Nice,1,1,D
F1,05/08/94,Lens,Rennes,5,0,H
F1,05/08/94,Monaco,Auxerre,0,0,D
F1,05/08/94,Nantes,Caen,2,1,H
F1,05/08/94,Sochaux,Lille,3,0,H
F1,05/08/94,St Etienne,Montpellier,4,0,H
F1,05/08/94,Strasbourg,Paris SG,2,0,H
F1,06/08/94,Bastia,Lyon,0,1,A
F1,12/08/94,Caen,Monaco,0,1,A
F1,13/08/94,Auxerre,Bastia,2,1,H
F1,13/08/94,Lille,Nantes,1,2,A
F1,13/08/94,Lyon,Metz,1,0,H
F1,13/08/94,Martigues,Le Havre,2,1,H
F1,13/08/94,Montpellier,Lens,1,2,A
F1,13/08/94,Nice,Cannes,2,1,H
F1,13/08/94,Paris SG,Sochaux,1,1,D
F1,13/08/94,Rennes,Bordeaux,2,0,H
F1,13/08/94,St Etienne,Strasbourg,2,0,H
F1,19/08/94,Nantes,Paris SG,1,0,H
F1,20/08/94,Bastia,Caen,1,0,H
F1,20/08/94,Bordeaux,St Etienne,2,1,H
F1,20/08/94,Cannes,Lyon,5,1,H
F1,20/08/94,Le Havre,Montpellier,1,2,A
F1,20/08/94,Lens,Martigues,2,1,H
F1,20/08/94,Metz,Auxerre,1,1,D
F1,20/08/94,Monaco,Lille,2,0,H
F1,20/08/94,Sochaux,Rennes,1,3,A
F1,20/08/94,Strasbourg,Nice,3,2,H
F1,26/08/94,Rennes,Strasbourg,1,1,D
F1,27/08/94,Auxerre,Lyon,0,0,D
F1,27/08/94,Bordeaux,Cannes,0,2,A
F1,27/08/94,Caen,Metz,2,0,H
F1,27/08/94,Lille,Bastia,3,0,H
F1,27/08/94,Martigues,Sochaux,2,0,H
F1,27/08/94,Montpellier,Nantes,2,2,D
F1,27/08/94,Nice,Lens,1,1,D
F1,27/08/94,Paris SG,Monaco,1,0,H
