Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
SC1,02/08/97,Airdrie,St Mirren,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,02/08/97,Ayr,Morton,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,02/08/97,Dundee,Falkirk,3,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,02/08/97,Hamilton,Partick,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,02/08/97,Stirling,Raith Rvs,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,16/08/97,Falkirk,Ayr,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,16/08/97,Morton,Hamilton,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,16/08/97,Partick,Dundee,0,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,16/08/97,Raith Rvs,Airdrie,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,16/08/97,St Mirren,Stirling,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,23/08/97,Airdrie,Falkirk,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,23/08/97,Ayr,Partick,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,23/08/97,Dundee,St Mirren,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,23/08/97,Hamilton,Raith Rvs,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,23/08/97,Stirling,Morton,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,30/08/97,Airdrie,Partick,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,30/08/97,Dundee,Raith Rvs,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,30/08/97,Hamilton,Ayr,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,30/08/97,St Mirren,Morton,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,30/08/97,Stirling,Falkirk,2,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,13/09/97,Ayr,Dundee,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,13/09/97,Falkirk,Hamilton,1,4,A,,,,,,,,,,,,,,,,,,,,,
SC1,13/09/97,Morton,Airdrie,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,13/09/97,Partick,Stirling,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,13/09/97,Raith Rvs,St Mirren,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,20/09/97,Ayr,Raith Rvs,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,20/09/97,Dundee,Hamilton,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,20/09/97,Falkirk,St Mirren,3,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,20/09/97,Partick,Morton,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,20/09/97,Stirling,Airdrie,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,27/09/97,Airdrie,Ayr,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,27/09/97,Hamilton,Stirling,3,2,H,,,,,,,,,,,,,,,,,,,,,
SC1,27/09/97,Morton,Dundee,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,27/09/97,Raith Rvs,Falkirk,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,27/09/97,St Mirren,Partick,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,04/10/97,Ayr,Stirling,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,04/10/97,Dundee,Airdrie,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,04/10/97,Hamilton,St Mirren,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,04/10/97,Morton,Raith Rvs,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,04/10/97,Partick,Falkirk,3,4,A,,,,,,,,,,,,,,,,,,,,,
SC1,18/10/97,Airdrie,Hamilton,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,18/10/97,Falkirk,Morton,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,18/10/97,Raith Rvs,Partick,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,18/10/97,St Mirren,Ayr,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,18/10/97,Stirling,Dundee,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,25/10/97,Falkirk,Dundee,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,25/10/97,Morton,Ayr,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,25/10/97,Partick,Hamilton,3,3,D,,,,,,,,,,,,,,,,,,,,,
SC1,25/10/97,Raith Rvs,Stirling,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,25/10/97,St Mirren,Airdrie,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,01/11/97,Airdrie,Raith Rvs,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,01/11/97,Dundee,Partick,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,01/11/97,Hamilton,Morton,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,01/11/97,Stirling,St Mirren,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,08/11/97,Ayr,Hamilton,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,08/11/97,Falkirk,Stirling,3,2,H,,,,,,,,,,,,,,,,,,,,,
SC1,08/11/97,Morton,St Mirren,3,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,08/11/97,Partick,Airdrie,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,08/11/97,Raith Rvs,Dundee,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,11/11/97,Ayr,Falkirk,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,15/11/97,Airdrie,Morton,3,3,D,,,,,,,,,,,,,,,,,,,,,
SC1,15/11/97,Dundee,Ayr,4,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,15/11/97,Hamilton,Falkirk,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,15/11/97,St Mirren,Raith Rvs,2,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,15/11/97,Stirling,Partick,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,22/11/97,Ayr,Airdrie,6,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,22/11/97,Dundee,Morton,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,22/11/97,Falkirk,Raith Rvs,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,22/11/97,Partick,St Mirren,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,22/11/97,Stirling,Hamilton,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,29/11/97,Airdrie,Stirling,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,29/11/97,Hamilton,Dundee,0,4,A,,,,,,,,,,,,,,,,,,,,,
SC1,29/11/97,Morton,Partick,3,2,H,,,,,,,,,,,,,,,,,,,,,
SC1,29/11/97,Raith Rvs,Ayr,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,29/11/97,St Mirren,Falkirk,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,06/12/97,Airdrie,Dundee,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,06/12/97,Falkirk,Partick,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,06/12/97,Raith Rvs,Morton,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,06/12/97,St Mirren,Hamilton,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,06/12/97,Stirling,Ayr,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,13/12/97,Ayr,St Mirren,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,13/12/97,Dundee,Stirling,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,13/12/97,Morton,Falkirk,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,13/12/97,Partick,Raith Rvs,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,20/12/97,Falkirk,Airdrie,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,20/12/97,Morton,Stirling,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,20/12/97,Partick,Ayr,3,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,20/12/97,Raith Rvs,Hamilton,3,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,20/12/97,St Mirren,Dundee,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,27/12/97,Airdrie,St Mirren,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,27/12/97,Ayr,Morton,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,27/12/97,Dundee,Falkirk,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,27/12/97,Hamilton,Partick,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,27/12/97,Stirling,Raith Rvs,3,2,H,,,,,,,,,,,,,,,,,,,,,
SC1,30/12/97,Hamilton,Airdrie,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,03/01/98,Dundee,Raith Rvs,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,03/01/98,Stirling,Falkirk,0,6,A,,,,,,,,,,,,,,,,,,,,,
SC1,06/01/98,Airdrie,Partick,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,07/01/98,St Mirren,Morton,3,2,H,,,,,,,,,,,,,,,,,,,,,
SC1,10/01/98,Ayr,Dundee,2,5,A,,,,,,,,,,,,,,,,,,,,,
SC1,10/01/98,Falkirk,Hamilton,3,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,10/01/98,Morton,Airdrie,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,10/01/98,Partick,Stirling,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,10/01/98,Raith Rvs,St Mirren,4,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,17/01/98,Morton,Dundee,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,17/01/98,St Mirren,Partick,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,31/01/98,Ayr,Raith Rvs,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,31/01/98,Dundee,Hamilton,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,31/01/98,Falkirk,St Mirren,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,31/01/98,Partick,Morton,3,3,D,,,,,,,,,,,,,,,,,,,,,
SC1,31/01/98,Stirling,Airdrie,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,03/02/98,Raith Rvs,Falkirk,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,07/02/98,Airdrie,Hamilton,3,2,H,,,,,,,,,,,,,,,,,,,,,
SC1,07/02/98,Falkirk,Morton,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,07/02/98,Raith Rvs,Partick,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,07/02/98,St Mirren,Ayr,3,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,07/02/98,Stirling,Dundee,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,10/02/98,Airdrie,Ayr,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,14/02/98,Morton,Hamilton,3,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,17/02/98,Hamilton,Ayr,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,21/02/98,Ayr,Stirling,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,21/02/98,Dundee,Airdrie,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,21/02/98,Morton,Raith Rvs,3,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,21/02/98,Partick,Falkirk,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,23/02/98,Hamilton,St Mirren,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,25/02/98,Falkirk,Ayr,4,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,25/02/98,Partick,Dundee,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,28/02/98,Ayr,Partick,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,28/02/98,Dundee,St Mirren,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,28/02/98,Stirling,Morton,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,03/03/98,Airdrie,Falkirk,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,03/03/98,Hamilton,Stirling,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,07/03/98,Raith Rvs,Airdrie,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,07/03/98,St Mirren,Stirling,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,14/03/98,Ayr,Airdrie,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,14/03/98,Dundee,Morton,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,14/03/98,Falkirk,Raith Rvs,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,14/03/98,Partick,St Mirren,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,14/03/98,Stirling,Hamilton,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,17/03/98,Hamilton,Raith Rvs,1,4,A,,,,,,,,,,,,,,,,,,,,,
SC1,21/03/98,Airdrie,Stirling,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,21/03/98,Hamilton,Dundee,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,21/03/98,Morton,Partick,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,21/03/98,Raith Rvs,Ayr,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,21/03/98,St Mirren,Falkirk,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,24/03/98,Falkirk,Partick,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,28/03/98,Ayr,St Mirren,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,28/03/98,Dundee,Stirling,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,28/03/98,Hamilton,Airdrie,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,28/03/98,Morton,Falkirk,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,28/03/98,Partick,Raith Rvs,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,04/04/98,Airdrie,Dundee,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,04/04/98,Raith Rvs,Morton,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,04/04/98,St Mirren,Hamilton,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,04/04/98,Stirling,Ayr,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,11/04/98,Ayr,Hamilton,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,11/04/98,Falkirk,Stirling,1,0,H,,,,,,,,,,,,,,,,,,,,,
