Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
SC3,05/08/97,Berwick,Alloa,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC3,05/08/97,Cowdenbeath,Dumbarton,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC3,05/08/97,East Stirling,Ross County,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC3,05/08/97,Montrose,Albion Rvs,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC3,16/08/97,Albion Rvs,Berwick,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,16/08/97,Alloa,Cowdenbeath,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,16/08/97,Arbroath,East Stirling,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,16/08/97,Dumbarton,Montrose,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC3,16/08/97,Queens Park,Ross County,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,23/08/97,Berwick,Dumbarton,5,3,H,,,,,,,,,,,,,,,,,,,,,
SC3,23/08/97,Cowdenbeath,Ross County,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC3,23/08/97,East Stirling,Alloa,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,23/08/97,Montrose,Arbroath,0,3,A,,,,,,,,,,,,,,,,,,,,,
SC3,23/08/97,Queens Park,Albion Rvs,5,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,30/08/97,Berwick,Arbroath,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC3,30/08/97,Dumbarton,Alloa,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC3,30/08/97,East Stirling,Queens Park,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,30/08/97,Montrose,Cowdenbeath,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,30/08/97,Ross County,Albion Rvs,5,3,H,,,,,,,,,,,,,,,,,,,,,
SC3,09/09/97,Queens Park,Arbroath,3,2,H,,,,,,,,,,,,,,,,,,,,,
SC3,13/09/97,Albion Rvs,Dumbarton,2,1,H,,,,,,,,,,,,,,,,,,,,,
