Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
B1,08/08/97,Standard,Mouscron,1,1,D,0,0,D,,,,,,,,,,,
B1,09/08/97,Beveren,Aalst,0,0,D,0,0,D,,,,,,,,,,,
B1,09/08/97,Genk,Charleroi,4,0,H,2,0,H,,,,,,,,,,,
B1,09/08/97,Gent,Club Brugge,0,4,A,0,2,A,,,,,,,,,,,
B1,09/08/97,Germinal,Molenbeek,3,1,H,1,0,H,,,,,,,,,,,
B1,09/08/97,Lierse,Lokeren,3,0,H,2,0,H,,,,,,,,,,,
B1,09/08/97,Westerlo,St Truiden,4,1,H,2,0,H,,,,,,,,,,,
B1,10/08/97,Harelbeke,Lommel,1,1,D,0,0,D,,,,,,,,,,,
B1,16/08/97,Anderlecht,Molenbeek,0,2,A,0,1,A,,,,,,,,,,,
B1,16/08/97,Lokeren,Genk,1,5,A,0,2,A,,,,,,,,,,,
B1,16/08/97,Lommel,Beveren,3,1,H,2,1,H,,,,,,,,,,,
B1,16/08/97,Mouscron,Gent,1,1,D,1,0,H,,,,,,,,,,,
B1,16/08/97,St Truiden,Harelbeke,1,2,A,1,1,D,,,,,,,,,,,
B1,17/08/97,Aalst,Antwerp,2,0,H,0,0,D,,,,,,,,,,,
B1,17/08/97,Charleroi,Standard,2,1,H,0,1,A,,,,,,,,,,,
B1,17/08/97,Club Brugge,Westerlo,3,1,H,1,0,H
B1,17/08/97,Germinal,Lierse,1,1,D,1,1,D
B1,22/08/97,Lierse,Anderlecht,0,1,A,0,0,D
B1,23/08/97,Antwerp,Lommel,2,5,A,0,2,A
B1,23/08/97,Beveren,St Truiden,1,1,D,0,1,A
B1,23/08/97,Genk,Germinal,4,2,H,2,1,H
B1,23/08/97,Gent,Westerlo,6,0,H,2,0,H
B1,23/08/97,Harelbeke,Club Brugge,0,1,A,0,1,A
B1,23/08/97,Mouscron,Charleroi,0,0,D,0,0,D
B1,23/08/97,Standard,Lokeren,1,3,A,0,2,A
B1,24/08/97,Molenbeek,Aalst,1,1,D,0,1,A
B1,30/08/97,Anderlecht,Genk,0,2,A,0,0,D
B1,30/08/97,Charleroi,Gent,1,1,D,0,1,A
B1,30/08/97,Lokeren,Mouscron,2,1,H,2,1,H
B1,30/08/97,Lommel,Molenbeek,3,1,H,2,1,H
B1,30/08/97,St Truiden,Antwerp,1,0,H,0,0,D
B1,30/08/97,Westerlo,Harelbeke,2,2,D,1,0,H
B1,31/08/97,Aalst,Lierse,1,3,A,0,2,A
B1,31/08/97,Club Brugge,Beveren,3,1,H,2,0,H
B1,31/08/97,Germinal,Standard,0,3,A,0,1,A
B1,13/09/97,Standard,Anderlecht,1,2,A,0,0,D
