Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
E2,12/08/95,Bradford,Bournemouth,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,12/08/95,Bristol City,Blackpool,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,12/08/95,Burnley,Rotherham,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,12/08/95,Carlisle,Bristol Rvs,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,12/08/95,Hull,Swindon,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,12/08/95,Oxford,Chesterfield,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,12/08/95,Peterboro,Brighton,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,12/08/95,Swansea,Shrewsbury,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,12/08/95,Walsall,Stockport,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,12/08/95,Wrexham,Notts County,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,12/08/95,Wycombe,Crewe,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,12/08/95,York,Brentford,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,19/08/95,Blackpool,Wrexham,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,19/08/95,Bournemouth,Peterboro,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,19/08/95,Brentford,Oxford,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,19/08/95,Brighton,Bradford,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,19/08/95,Bristol Rvs,Swansea,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,19/08/95,Chesterfield,Carlisle,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,19/08/95,Notts County,Wycombe,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,19/08/95,Rotherham,Hull,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,19/08/95,Shrewsbury,Walsall,0,2,A,,,,,,,,,,,,,,,,,,,,,
