Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
E2,07/08/99,Blackpool,Wrexham,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,07/08/99,Bournemouth,Cambridge,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,07/08/99,Bristol Rvs,Brentford,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,07/08/99,Bury,Gillingham,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,07/08/99,Cardiff,Millwall,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,07/08/99,Chesterfield,Colchester,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,07/08/99,Notts County,Luton,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,07/08/99,Oldham,Preston,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,07/08/99,Reading,Bristol City,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,07/08/99,Stoke,Oxford,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,07/08/99,Wigan,Scunthorpe,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,07/08/99,Wycombe,Burnley,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,14/08/99,Brentford,Oldham,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,14/08/99,Bristol City,Bournemouth,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,14/08/99,Burnley,Chesterfield,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,14/08/99,Cambridge,Reading,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,14/08/99,Colchester,Notts County,0,3,A,,,,,,,,,,,,,,,,,,,,,
E2,14/08/99,Gillingham,Bristol Rvs,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,14/08/99,Luton,Blackpool,3,2,H,,,,,,,,,,,,,,,,,,,,,
E2,14/08/99,Millwall,Wigan,3,3,D,,,,,,,,,,,,,,,,,,,,,
E2,14/08/99,Oxford,Cardiff,2,3,A,,,,,,,,,,,,,,,,,,,,,
E2,14/08/99,Preston,Stoke,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,14/08/99,Scunthorpe,Wycombe,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,14/08/99,Wrexham,Bury,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,21/08/99,Blackpool,Gillingham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,21/08/99,Bournemouth,Colchester,4,0,H,,,,,,,,,,,,,,,,,,,,,
E2,21/08/99,Bristol Rvs,Oxford,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,21/08/99,Bury,Brentford,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,21/08/99,Chesterfield,Cambridge,4,2,H,,,,,,,,,,,,,,,,,,,,,
E2,21/08/99,Notts County,Scunthorpe,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,21/08/99,Oldham,Burnley,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,21/08/99,Reading,Luton,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,21/08/99,Wigan,Bristol City,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,21/08/99,Wycombe,Preston,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,22/08/99,Cardiff,Wrexham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,22/08/99,Stoke,Millwall,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,28/08/99,Brentford,Blackpool,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,28/08/99,Bristol City,Bury,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,28/08/99,Burnley,Stoke,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,28/08/99,Cambridge,Notts County,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,28/08/99,Colchester,Reading,3,2,H,,,,,,,,,,,,,,,,,,,,,
E2,28/08/99,Gillingham,Wycombe,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,28/08/99,Luton,Cardiff,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,28/08/99,Millwall,Chesterfield,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,28/08/99,Oxford,Oldham,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,28/08/99,Preston,Wigan,1,4,A,,,,,,,,,,,,,,,,,,,,,
E2,28/08/99,Scunthorpe,Bournemouth,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,28/08/99,Wrexham,Bristol Rvs,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,30/08/99,Blackpool,Oxford,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,30/08/99,Bristol Rvs,Burnley,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,30/08/99,Bury,Colchester,5,2,H,,,,,,,,,,,,,,,,,,,,,
