Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
SC2,07/08/99,Clyde,Alloa,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC2,07/08/99,Partick,Stenhousemuir,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC2,07/08/99,Queen of Sth,Arbroath,2,3,A,,,,,,,,,,,,,,,,,,,,,
SC2,07/08/99,Ross County,Hamilton,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC2,07/08/99,Stirling,Stranraer,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC2,14/08/99,Alloa,Partick,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC2,14/08/99,Arbroath,Clyde,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC2,14/08/99,Hamilton,Queen of Sth,0,3,A,,,,,,,,,,,,,,,,,,,,,
SC2,14/08/99,Stenhousemuir,Stirling,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC2,14/08/99,Stranraer,Ross County,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC2,21/08/99,Clyde,Stranraer,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC2,21/08/99,Partick,Arbroath,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC2,21/08/99,Queen of Sth,Alloa,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC2,21/08/99,Ross County,Stenhousemuir,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC2,21/08/99,Stirling,Hamilton,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC2,28/08/99,Alloa,Hamilton,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC2,28/08/99,Clyde,Stirling,3,0,H,,,,,,,,,,,,,,,,,,,,,
SC2,28/08/99,Partick,Queen of Sth,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC2,28/08/99,Ross County,Arbroath,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC2,28/08/99,Stenhousemuir,Stranraer,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC2,04/09/99,Arbroath,Alloa,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC2,04/09/99,Queen of Sth,Clyde,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC2,04/09/99,Stirling,Ross County,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC2,04/09/99,Stranraer,Partick,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC2,05/09/99,Hamilton,Stenhousemuir,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC2,11/09/99,Alloa,Ross County,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC2,11/09/99,Arbroath,Stirling,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC2,11/09/99,Clyde,Partick,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC2,11/09/99,Hamilton,Stranraer,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC2,11/09/99,Queen of Sth,Stenhousemuir,0,3,A,,,,,,,,,,,,,,,,,,,,,
SC2,18/09/99,Partick,Hamilton,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC2,18/09/99,Ross County,Clyde,2,0,H,,,,,,,,,,,,,,,,,,,,,
