Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
E1,13/08/94,Barnsley,Derby,2,1,H,,,,,,,,,,,,,,,,,,,,,
E1,13/08/94,Bristol City,Sunderland,0,0,D,,,,,,,,,,,,,,,,,,,,,
E1,13/08/94,Grimsby,Bolton,3,3,D,,,,,,,,,,,,,,,,,,,,,
E1,13/08/94,Luton,West Brom,1,1,D,,,,,,,,,,,,,,,,,,,,,
E1,13/08/94,Middlesbrough,Burnley,2,0,H,,,,,,,,,,,,,,,,,,,,,
E1,13/08/94,Millwall,Southend,3,1,H,,,,,,,,,,,,,,,,,,,,,
E1,13/08/94,Oldham,Charlton,5,2,H,,,,,,,,,,,,,,,,,,,,,
E1,13/08/94,Portsmouth,Notts County,2,1,H,,,,,,,,,,,,,,,,,,,,,
E1,13/08/94,Sheffield United,Watford,3,0,H,,,,,,,,,,,,,,,,,,,,,
E1,13/08/94,Stoke,Tranmere,1,0,H,,,,,,,,,,,,,,,,,,,,,
E1,13/08/94,Wolves,Reading,1,0,H,,,,,,,,,,,,,,,,,,,,,
E1,14/08/94,Swindon,Port Vale,2,0,H,,,,,,,,,,,,,,,,,,,,,
E1,20/08/94,Bolton,Bristol City,0,2,A,,,,,,,,,,,,,,,,,,,,,
E1,20/08/94,Burnley,Stoke,1,1,D,,,,,,,,,,,,,,,,,,,,,
E1,20/08/94,Charlton,Barnsley,2,2,D,,,,,,,,,,,,,,,,,,,,,
E1,20/08/94,Derby,Luton,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1,20/08/94,Port Vale,Oldham,3,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1,20/08/94,Reading,Portsmouth,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1,20/08/94,Southend,Middlesbrough,0,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1,20/08/94,Sunderland,Millwall,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1,20/08/94,Tranmere,Swindon,3,2,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1,20/08/94,Watford,Grimsby,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1,21/08/94,Notts County,Wolves,1,1,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1,27/08/94,Barnsley,Reading,0,2,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1,27/08/94,Bristol City,Port Vale,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1,27/08/94,Grimsby,Tranmere,3,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1,27/08/94,Luton,Southend,2,2,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1,27/08/94,Middlesbrough,Bolton,1,0,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
