Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
E3,13/08/94,Barnet,Scunthorpe,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,13/08/94,Bury,Rochdale,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,13/08/94,Carlisle,Wigan,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,13/08/94,Chesterfield,Scarborough,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,13/08/94,Colchester,Torquay,1,3,A,,,,,,,,,,,,,,,,,,,,,
E3,13/08/94,Darlington,Preston,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,13/08/94,Fulham,Walsall,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,13/08/94,Gillingham,Hartlepool,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,13/08/94,Hereford,Doncaster,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,13/08/94,Lincoln,Exeter,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,20/08/94,Doncaster,Northampton,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,20/08/94,Exeter,Bury,0,4,A,,,,,,,,,,,,,,,,,,,,,
E3,20/08/94,Hartlepool,Darlington,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,20/08/94,Hereford,Preston,0,2,A,,,,,,,,,,,,,,,,,,,,,
E3,20/08/94,Mansfield,Colchester,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,20/08/94,Rochdale,Chesterfield,4,1,H,,,,,,,,,,,,,,,,,,,,,
E3,20/08/94,Scarborough,Barnet,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,20/08/94,Scunthorpe,Fulham,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,20/08/94,Torquay,Carlisle,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,20/08/94,Walsall,Lincoln,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,20/08/94,Wigan,Gillingham,0,3,A,,,,,,,,,,,,,,,,,,,,,
E3,27/08/94,Barnet,Preston,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,27/08/94,Bury,Hartlepool,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,27/08/94,Carlisle,Scarborough,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,27/08/94,Chesterfield,Mansfield,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,27/08/94,Colchester,Doncaster,0,3,A,,,,,,,,,,,,,,,,,,,,,
E3,27/08/94,Darlington,Exeter,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,27/08/94,Fulham,Wigan,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,27/08/94,Gillingham,Rochdale,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,27/08/94,Hereford,Walsall,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,27/08/94,Lincoln,Torquay,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,27/08/94,Scunthorpe,Northampton,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,30/08/94,Bury,Preston,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,30/08/94,Doncaster,Fulham,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,30/08/94,Exeter,Colchester,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,30/08/94,Hartlepool,Barnet,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,30/08/94,Mansfield,Darlington,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,30/08/94,Rochdale,Lincoln,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,30/08/94,Scarborough,Hereford,3,1,H,,,,,,,,,,,,,,,,,,,,,
E3,30/08/94,Scunthorpe,Gillingham,3,0,H,,,,,,,,,,,,,,,,,,,,,
E3,30/08/94,Torquay,Northampton,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,30/08/94,Walsall,Carlisle,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,30/08/94,Wigan,Chesterfield,2,3,A,,,,,,,,,,,,,,,,,,,,,
E3,03/09/94,Doncaster,Darlington,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,03/09/94,Exeter,Gillingham,3,0,H,,,,,,,,,,,,,,,,,,,,,
