Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
E2,13/08/94,Blackpool,Huddersfield,1,4,A,,,,,,,,,,,,,,,,,,,,,
E2,13/08/94,Chester,Bradford,1,4,A,,,,,,,,,,,,,,,,,,,,,
E2,13/08/94,Leyton Orient,Birmingham,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,13/08/94,Oxford,Hull,4,0,H,,,,,,,,,,,,,,,,,,,,,
E2,13/08/94,Peterboro,Bristol Rvs,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,13/08/94,Plymouth,Brentford,1,5,A,,,,,,,,,,,,,,,,,,,,,
E2,13/08/94,Rotherham,Shrewsbury,0,4,A,,,,,,,,,,,,,,,,,,,,,
E2,13/08/94,Stockport,Cardiff,4,1,H,,,,,,,,,,,,,,,,,,,,,
E2,13/08/94,Swansea,Brighton,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,13/08/94,Wrexham,Bournemouth,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,13/08/94,Wycombe,Cambridge,3,0,H,,,,,,,,,,,,,,,,,,,,,
E2,13/08/94,York,Crewe,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,20/08/94,Birmingham,Chester,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,20/08/94,Bournemouth,Blackpool,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,20/08/94,Bradford,Leyton Orient,2,0,H,,,,,,,,,,,,,,,,,,,,,
E2,20/08/94,Brentford,Peterboro,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,20/08/94,Brighton,Plymouth,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,20/08/94,Bristol Rvs,York,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,20/08/94,Cambridge,Stockport,3,4,A,,,,,,,,,,,,,,,,,,,,,
E2,20/08/94,Cardiff,Oxford,1,3,A,,,,,,,,,,,,,,,,,,,,,
E2,20/08/94,Crewe,Rotherham,3,1,H,,,,,,,,,,,,,,,,,,,,,
E2,20/08/94,Huddersfield,Wycombe,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,20/08/94,Hull,Swansea,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,20/08/94,Shrewsbury,Wrexham,2,2,D,,,,,,,,,,,,,,,,,,,,,
E2,27/08/94,Blackpool,Shrewsbury,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,27/08/94,Chester,Huddersfield,1,2,A,,,,,,,,,,,,,,,,,,,,,
E2,27/08/94,Leyton Orient,Hull,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,27/08/94,Oxford,Cambridge,1,0,H,,,,,,,,,,,,,,,,,,,,,
E2,27/08/94,Peterboro,Crewe,1,5,A,,,,,,,,,,,,,,,,,,,,,
E2,27/08/94,Plymouth,Bradford,1,5,A,,,,,,,,,,,,,,,,,,,,,
E2,27/08/94,Rotherham,Bournemouth,4,0,H,,,,,,,,,,,,,,,,,,,,,
E2,27/08/94,Stockport,Brentford,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,27/08/94,Swansea,Birmingham,0,2,A,,,,,,,,,,,,,,,,,,,,,
E2,27/08/94,Wrexham,Brighton,2,1,H,,,,,,,,,,,,,,,,,,,,,
E2,27/08/94,Wycombe,Bristol Rvs,0,0,D,,,,,,,,,,,,,,,,,,,,,
E2,27/08/94,York,Cardiff,1,1,D,,,,,,,,,,,,,,,,,,,,,
E2,30/08/94,Birmingham,Wycombe,0,1,A,,,,,,,,,,,,,,,,,,,,,
E2,30/08/94,Bournemouth,Peterboro,0,3,A,,,,,,,,,,,,,,,,,,,,,
