day,date,home_team,result,away_team
Saturday,April 3,DC,2-1,San Jose
Saturday,April 10,LA Galaxy,1-1,DC
Saturday,April 17,NY Red Bulls,3-2,DC
Saturday,April 24,DC,0-1,Chicago
Saturday,May 1,San Jose,1-1,DC
Saturday,May 8,DC,1-1,Columbus
Saturday,May 15,DC,1-0,Sporting KC
Wednesday,May 19,DC,2-4,LA Galaxy
Saturday,May 22,Colorado,2-1,DC
Saturday,May 29,New England,0-1,DC
Saturday,June 5,Chicago,3-0,DC
Saturday,June 12,DC,0-0,Colorado
Saturday,June 19,DC,3-1,Columbus
Saturday,June 26,FC Dallas,1-1,DC
Saturday,July 3,DC,6-2,NY Red Bulls
Saturday,July 10,Sporting KC,1-0,DC
Saturday,July 17,DC,1-1,LA Galaxy
Saturday,July 24,FC Dallas,5-1,DC
Saturday,August 7,San Jose,2-0,DC
Wednesday,August 11,DC,3-1,Colorado
Saturday,August 14,DC,2-2,New England
Saturday,August 21,Columbus,2-2,DC
Saturday,August 28,New England,0-0,DC
Saturday,September 4,Chicago,3-1,DC
Saturday,September 11,DC,3-0,FC Dallas
Saturday,September 18,DC,3-1,Chicago
Saturday,September 25,Columbus,1-0,DC
Saturday,October 2,NY Red Bulls,0-1,DC
Saturday,October 9,DC,1-0,New England
Sunday,October 17,DC,3-2,NY Red Bulls
