Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
E3,12/08/95,Chester,Hartlepool,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,12/08/95,Colchester,Plymouth,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,12/08/95,Doncaster,Scarborough,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,12/08/95,Exeter,Darlington,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,12/08/95,Fulham,Mansfield,4,2,H,,,,,,,,,,,,,,,,,,,,,
E3,12/08/95,Gillingham,Wigan,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,12/08/95,Hereford,Barnet,4,1,H,,,,,,,,,,,,,,,,,,,,,
E3,12/08/95,Leyton Orient,Torquay,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,12/08/95,Northampton,Bury,4,1,H,,,,,,,,,,,,,,,,,,,,,
E3,12/08/95,Preston,Lincoln,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,12/08/95,Rochdale,Cardiff,3,3,D,,,,,,,,,,,,,,,,,,,,,
E3,12/08/95,Scunthorpe,Cambridge,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,19/08/95,Barnet,Colchester,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,19/08/95,Bury,Chester,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,19/08/95,Cambridge,Hereford,2,2,D,,,,,,,,,,,,,,,,,,,,,
E3,19/08/95,Cardiff,Northampton,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,19/08/95,Darlington,Rochdale,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,19/08/95,Hartlepool,Exeter,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,19/08/95,Lincoln,Gillingham,0,3,A,,,,,,,,,,,,,,,,,,,,,
E3,19/08/95,Mansfield,Leyton Orient,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,19/08/95,Plymouth,Preston,0,2,A,,,,,,,,,,,,,,,,,,,,,
E3,19/08/95,Scarborough,Fulham,2,2,D,,,,,,,,,,,,,,,,,,,,,
E3,19/08/95,Torquay,Doncaster,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,19/08/95,Wigan,Scunthorpe,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,26/08/95,Chester,Plymouth,3,1,H,,,,,,,,,,,,,,,,,,,,,
E3,26/08/95,Colchester,Lincoln,3,0,H,,,,,,,,,,,,,,,,,,,,,
E3,26/08/95,Doncaster,Cardiff,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,26/08/95,Exeter,Scarborough,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,26/08/95,Fulham,Torquay,4,0,H,,,,,,,,,,,,,,,,,,,,,
E3,26/08/95,Gillingham,Cambridge,3,0,H,,,,,,,,,,,,,,,,,,,,,
E3,26/08/95,Hereford,Bury,3,4,A,,,,,,,,,,,,,,,,,,,,,
E3,26/08/95,Leyton Orient,Darlington,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,26/08/95,Northampton,Mansfield,3,3,D,,,,,,,,,,,,,,,,,,,,,
E3,26/08/95,Preston,Wigan,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,26/08/95,Rochdale,Hartlepool,4,0,H,,,,,,,,,,,,,,,,,,,,,
E3,26/08/95,Scunthorpe,Barnet,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,28/08/95,Lincoln,Scunthorpe,2,2,D,,,,,,,,,,,,,,,,,,,,,
E3,29/08/95,Barnet,Gillingham,0,2,A,,,,,,,,,,,,,,,,,,,,,
E3,29/08/95,Bury,Preston,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,29/08/95,Cambridge,Colchester,3,1,H,,,,,,,,,,,,,,,,,,,,,
E3,29/08/95,Cardiff,Exeter,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,29/08/95,Darlington,Fulham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,29/08/95,Hartlepool,Northampton,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,29/08/95,Mansfield,Doncaster,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,29/08/95,Plymouth,Hereford,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,29/08/95,Torquay,Rochdale,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,29/08/95,Wigan,Chester,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,30/08/95,Scarborough,Leyton Orient,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,02/09/95,Barnet,Lincoln,3,1,H,,,,,,,,,,,,,,,,,,,,,
E3,02/09/95,Bury,Plymouth,0,5,A,,,,,,,,,,,,,,,,,,,,,
E3,02/09/95,Chester,Hereford,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,02/09/95,Darlington,Cardiff,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,02/09/95,Doncaster,Hartlepool,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,02/09/95,Exeter,Scunthorpe,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,02/09/95,Gillingham,Colchester,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,02/09/95,Leyton Orient,Fulham,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,02/09/95,Preston,Cambridge,3,3,D,,,,,,,,,,,,,,,,,,,,,
E3,02/09/95,Rochdale,Northampton,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,02/09/95,Scarborough,Wigan,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,02/09/95,Torquay,Mansfield,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,09/09/95,Cambridge,Barnet,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,09/09/95,Cardiff,Torquay,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,09/09/95,Colchester,Chester,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,09/09/95,Fulham,Doncaster,3,1,H,,,,,,,,,,,,,,,,,,,,,
E3,09/09/95,Hartlepool,Darlington,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,09/09/95,Hereford,Preston,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,09/09/95,Lincoln,Rochdale,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,09/09/95,Mansfield,Scarborough,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,09/09/95,Northampton,Exeter,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,09/09/95,Plymouth,Leyton Orient,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,09/09/95,Scunthorpe,Gillingham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,09/09/95,Wigan,Bury,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,12/09/95,Cambridge,Exeter,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,12/09/95,Cardiff,Scarborough,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,12/09/95,Colchester,Preston,2,2,D,,,,,,,,,,,,,,,,,,,,,
E3,12/09/95,Fulham,Rochdale,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,12/09/95,Hartlepool,Torquay,2,2,D,,,,,,,,,,,,,,,,,,,,,
E3,12/09/95,Hereford,Gillingham,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,12/09/95,Lincoln,Bury,2,2,D,,,,,,,,,,,,,,,,,,,,,
E3,12/09/95,Mansfield,Darlington,2,2,D,,,,,,,,,,,,,,,,,,,,,
E3,12/09/95,Northampton,Leyton Orient,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,12/09/95,Plymouth,Doncaster,3,1,H,,,,,,,,,,,,,,,,,,,,,
E3,12/09/95,Scunthorpe,Chester,0,2,A,,,,,,,,,,,,,,,,,,,,,
E3,12/09/95,Wigan,Barnet,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,16/09/95,Barnet,Plymouth,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,16/09/95,Bury,Cambridge,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,16/09/95,Chester,Lincoln,5,1,H,,,,,,,,,,,,,,,,,,,,,
E3,16/09/95,Darlington,Colchester,2,2,D,,,,,,,,,,,,,,,,,,,,,
E3,16/09/95,Doncaster,Northampton,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,16/09/95,Exeter,Fulham,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,16/09/95,Gillingham,Cardiff,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,16/09/95,Leyton Orient,Hartlepool,4,1,H,,,,,,,,,,,,,,,,,,,,,
E3,16/09/95,Preston,Scunthorpe,2,2,D,,,,,,,,,,,,,,,,,,,,,
E3,16/09/95,Rochdale,Mansfield,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,16/09/95,Scarborough,Hereford,2,2,D,,,,,,,,,,,,,,,,,,,,,
E3,16/09/95,Torquay,Wigan,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,23/09/95,Bury,Barnet,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,23/09/95,Chester,Gillingham,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,23/09/95,Colchester,Hereford,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,23/09/95,Darlington,Scarborough,1,2,A,,,,,,,,,,,,,,,,,,,,,
E3,23/09/95,Doncaster,Rochdale,0,3,A,,,,,,,,,,,,,,,,,,,,,
E3,23/09/95,Exeter,Leyton Orient,2,2,D,,,,,,,,,,,,,,,,,,,,,
E3,23/09/95,Fulham,Preston,2,2,D,,,,,,,,,,,,,,,,,,,,,
E3,23/09/95,Hartlepool,Cardiff,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,23/09/95,Lincoln,Cambridge,1,3,A,,,,,,,,,,,,,,,,,,,,,
E3,23/09/95,Mansfield,Scunthorpe,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,23/09/95,Torquay,Northampton,3,0,H,,,,,,,,,,,,,,,,,,,,,
E3,23/09/95,Wigan,Plymouth,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,30/09/95,Barnet,Darlington,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,30/09/95,Cambridge,Hartlepool,0,1,A,,,,,,,,,,,,,,,,,,,,,
E3,30/09/95,Cardiff,Mansfield,3,0,H,,,,,,,,,,,,,,,,,,,,,
E3,30/09/95,Gillingham,Bury,3,0,H,,,,,,,,,,,,,,,,,,,,,
E3,30/09/95,Hereford,Wigan,2,2,D,,,,,,,,,,,,,,,,,,,,,
E3,30/09/95,Leyton Orient,Doncaster,3,1,H,,,,,,,,,,,,,,,,,,,,,
E3,30/09/95,Northampton,Fulham,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,30/09/95,Plymouth,Lincoln,3,0,H,,,,,,,,,,,,,,,,,,,,,
E3,30/09/95,Preston,Chester,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,30/09/95,Rochdale,Exeter,4,2,H,,,,,,,,,,,,,,,,,,,,,
E3,30/09/95,Scarborough,Torquay,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,30/09/95,Scunthorpe,Colchester,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,07/10/95,Barnet,Exeter,3,2,H,,,,,,,,,,,,,,,,,,,,,
E3,07/10/95,Bury,Leyton Orient,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,07/10/95,Cambridge,Cardiff,4,2,H,,,,,,,,,,,,,,,,,,,,,
E3,07/10/95,Chester,Doncaster,0,3,A,,,,,,,,,,,,,,,,,,,,,
E3,07/10/95,Colchester,Hartlepool,4,1,H,,,,,,,,,,,,,,,,,,,,,
E3,07/10/95,Gillingham,Rochdale,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,07/10/95,Hereford,Torquay,2,1,H,,,,,,,,,,,,,,,,,,,,,
E3,07/10/95,Lincoln,Darlington,0,2,A,,,,,,,,,,,,,,,,,,,,,
E3,07/10/95,Plymouth,Fulham,3,0,H,,,,,,,,,,,,,,,,,,,,,
E3,07/10/95,Preston,Scarborough,3,2,H,,,,,,,,,,,,,,,,,,,,,
E3,07/10/95,Scunthorpe,Northampton,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,07/10/95,Wigan,Mansfield,2,6,A,,,,,,,,,,,,,,,,,,,,,
E3,14/10/95,Cardiff,Barnet,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,14/10/95,Darlington,Gillingham,1,0,H,,,,,,,,,,,,,,,,,,,,,
E3,14/10/95,Doncaster,Hereford,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,14/10/95,Exeter,Wigan,0,4,A,,,,,,,,,,,,,,,,,,,,,
E3,14/10/95,Fulham,Bury,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,14/10/95,Hartlepool,Scunthorpe,2,0,H,,,,,,,,,,,,,,,,,,,,,
E3,14/10/95,Leyton Orient,Chester,0,2,A,,,,,,,,,,,,,,,,,,,,,
E3,14/10/95,Mansfield,Plymouth,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,14/10/95,Northampton,Cambridge,3,0,H,,,,,,,,,,,,,,,,,,,,,
E3,14/10/95,Rochdale,Colchester,1,1,D,,,,,,,,,,,,,,,,,,,,,
E3,14/10/95,Scarborough,Lincoln,0,0,D,,,,,,,,,,,,,,,,,,,,,
E3,14/10/95,Torquay,Preston,0,4,A,,,,,,,,,,,,,,,,,,,,,
E3,21/10/95,Barnet,Rochdale,0,4,A,,,,,,,,,,,,,,,,,,,,,
