day,date,home_team,result,away_team
Saturday,April 2,NY Red Bulls,0-0,RSL
Saturday,April 9,LA Galaxy,3-1,RSL
Saturday,April 16,RSL,1-0,Colorado
Saturday,April 23,FC Dallas,3-0,RSL
Saturday,April 30,RSL,2-2,San Jose
Saturday,May 7,Chivas USA,1-0,RSL
Saturday,May 14,RSL,2-1,LA Galaxy
Wednesday,May 18,RSL,2-0,Chivas USA
Saturday,May 21,Columbus,2-0,RSL
Saturday,May 28,RSL,0-3,Chicago
Saturday,June 4,RSL,0-2,FC Dallas
Saturday,June 11,LA Galaxy,1-0,RSL
Saturday,June 18,San Jose,3-0,RSL
Wednesday,June 22,RSL,1-1,LA Galaxy
Sunday,June 26,Chicago,3-1,RSL
Monday,July 4,RSL,2-2,NY Red Bulls
Saturday,July 9,Chivas USA,5-1,RSL
Saturday,July 16,Sporting KC,3-2,RSL
Saturday,July 23,RSL,3-0,FC Dallas
Saturday,August 6,RSL,2-1,Chivas USA
Wednesday,August 10,New England,4-1,RSL
Saturday,August 13,RSL,2-4,Sporting KC
Saturday,August 20,RSL,0-1,San Jose
Wednesday,August 31,D.C. United,5-1,RSL
Saturday,September 3,RSL,0-1,New England
Sunday,September 18,FC Dallas,2-1,RSL
Wednesday,September 21,Colorado,2-0,RSL
Saturday,September 24,RSL,1-2,Columbus
Saturday,October 1,Colorado,2-1,RSL
Wednesday,October 5,RSL,1-3,D.C. United
Saturday,October 8,San Jose,2-2,RSL
Wednesday,October 12,RSL,0-1,Colorado
